frame,id,x,y,image_index,angle,agent,prey consumed
0,0,628,309,0,-71,0,0
0,1,364,447,0,-152,0,0
0,2,561,185,0,-211,0,0
0,3,589,201,0,-55,0,0
0,4,662,493,0,-61,0,0
0,5,483,578,0,-229,0,0
0,6,204,287,0,-130,0,0
0,7,97,25,0,83,0,0
0,8,210,320,0,83,0,0
0,9,18,58,0,72,0,0
0,10,681,629,0,43,0,0
0,11,314,744,0,-208,0,0
0,12,532,427,0,-217,0,0
0,13,343,554,0,-103,0,0
0,14,319,288,0,32,0,0
0,15,402,611,0,38,0,0
0,16,480,272,0,-166,0,0
0,17,121,159,0,-100,0,0
0,18,683,223,0,-229,0,0
0,19,98,352,0,-48,0,0
0,20,83,549,0,-147,1,0
0,21,544,396,0,12,1,0
0,22,281,539,0,-235,1,0
0,23,655,11,0,-143,1,0
0,24,523,4,0,-18,1,0
0,25,238,710,0,-120,1,0
0,26,669,444,0,78,1,0
0,27,397,527,0,-45,1,0
0,28,341,305,0,-266,1,0
0,29,105,745,0,-88,1,0
0,30,578,268,0,-213,1,0
0,31,400,593,0,39,1,0
0,32,652,74,0,-62,1,0
0,33,212,412,0,53,1,0
0,34,494,479,0,-114,1,0
0,35,154,95,0,-130,1,0
0,36,134,336,0,-80,1,0
0,37,633,281,0,-35,1,0
0,38,501,403,0,-210,1,0
0,39,213,196,0,88,1,0
0,40,445,566,0,-52,1,0
0,41,114,8,0,-131,1,0
0,42,413,155,0,-165,1,0
0,43,309,205,0,-120,1,0
0,44,117,134,0,-183,1,0
0,45,74,435,0,-113,1,0
0,46,587,287,0,-116,1,0
0,47,715,249,0,-237,1,0
0,48,729,43,0,-21,1,0
0,49,6,334,0,3,1,0
0,50,574,736,0,-261,1,0
0,51,705,305,0,-204,1,0
0,52,281,672,0,-216,1,0
0,53,252,557,0,-192,1,0
0,54,107,543,0,-57,1,0
0,55,59,500,0,-102,1,0
0,56,628,557,0,63,1,0
0,57,145,184,0,-118,1,0
0,58,86,261,0,-76,1,0
0,59,34,277,0,-237,1,0
0,60,129,693,0,-191,1,0
0,61,273,363,0,47,1,0
0,62,30,141,0,-89,1,0
0,63,492,675,0,-22,1,0
0,64,459,698,0,-213,1,0
1,0,631,308,0,-71,0,0
1,1,365,450,0,-152,0,0
1,2,559,187,0,-211,0,0
1,3,591,199,0,-55,0,0
1,4,665,492,0,-61,0,0
1,5,481,580,0,-229,0,0
1,6,207,289,0,-130,0,0
1,7,94,25,0,83,0,0
1,8,207,320,0,83,0,0
1,9,16,56,0,52,0,0
1,10,679,627,0,43,0,0
1,11,314,747,0,-190,0,0
1,12,532,430,0,-187,0,0
1,13,346,555,0,-103,0,0
1,14,318,285,0,32,0,0
1,15,400,609,0,38,0,0
1,16,481,275,0,-166,0,0
1,17,124,159,0,-100,0,0
1,18,681,225,0,-229,0,0
1,19,100,350,0,-48,0,0
1,20,85,551,0,-147,1,0
1,21,543,393,0,12,1,0
1,22,278,541,0,-235,1,0
1,23,658,13,0,-115,1,0
1,24,524,1,0,-18,1,0
1,25,241,711,0,-120,1,0
1,26,666,443,0,78,1,0
1,27,399,524,0,-45,1,0
1,28,338,305,0,-266,1,0
1,29,108,745,0,-88,1,0
1,30,576,271,0,-213,1,0
1,31,398,591,0,39,1,0
1,32,654,73,0,-62,1,0
1,33,210,410,0,53,1,0
1,34,497,479,0,-91,1,0
1,35,156,97,0,-130,1,0
1,36,137,335,0,-80,1,0
1,37,635,279,0,-35,1,0
1,38,499,405,0,-217,1,0
1,39,210,196,0,88,1,0
1,40,447,565,0,-52,1,0
1,41,116,10,0,-131,1,0
1,42,413,157,0,-165,1,0
1,43,312,207,0,-120,1,0
1,44,117,137,0,-183,1,0
1,45,77,436,0,-113,1,0
1,46,590,288,0,-116,1,0
1,47,713,252,0,-215,1,0
1,48,729,40,0,-1,1,0
1,49,5,331,0,20,1,0
1,50,571,737,0,-261,1,0
1,51,704,307,0,-204,1,0
1,52,279,674,0,-216,1,0
1,53,251,560,0,-185,1,0
1,54,110,541,0,-57,1,0
1,55,62,501,0,-102,1,0
1,56,625,555,0,63,1,0
1,57,147,186,0,-133,1,0
1,58,89,260,0,-76,1,0
1,59,31,278,0,-237,1,0
1,60,128,696,0,-191,1,0
1,61,271,361,0,47,1,0
1,62,33,141,0,-89,1,0
1,63,493,672,0,-22,1,0
1,64,457,701,0,-213,1,0
2,0,634,306,0,-62,0,0
2,1,367,452,0,-140,0,0
2,2,558,190,0,-211,0,0
2,3,593,198,0,-55,0,0
2,4,667,490,0,-61,0,0
2,5,478,582,0,-239,0,0
2,6,209,291,0,-130,0,0
2,7,91,24,0,83,0,0
2,8,204,319,0,78,0,0
2,9,14,54,0,52,0,0
2,10,677,625,0,43,0,0
2,11,313,750,0,-190,0,0
2,12,531,433,0,-187,0,0
2,13,349,555,0,-103,0,0
2,14,316,283,0,32,0,0
2,15,398,607,0,38,0,0
2,16,482,278,0,-166,0,0
2,17,127,160,0,-100,0,0
2,18,678,227,0,-229,0,0
2,19,102,348,0,-48,0,0
2,20,87,554,0,-147,1,0
