frame,id,x,y,image_index,angle,agent,prey consumed
0,0,43,268,0,39,0,0
0,1,343,677,0,-98,0,0
0,2,616,284,0,39,0,0
0,3,665,631,0,-147,0,0
0,4,695,77,0,-1,0,0
0,5,435,691,0,-238,0,0
0,6,451,68,0,-22,0,0
0,7,21,78,0,53,0,0
0,8,498,641,0,-26,0,0
0,9,449,95,0,-122,0,0
0,10,44,620,0,62,0,0
0,11,745,379,0,-70,0,1
0,12,554,354,0,-235,0,0
0,13,699,737,0,-6,0,0
0,14,545,321,0,8,0,0
0,15,322,412,0,14,0,0
0,16,359,729,0,46,0,0
0,17,75,253,0,-162,0,0
0,18,659,465,0,-110,0,0
0,19,679,133,0,-197,0,0
0,20,156,709,0,67,1,0
0,21,40,43,0,28,1,0
0,22,484,66,0,50,1,0
0,23,628,223,0,-129,1,0
0,24,490,82,0,-213,1,0
0,25,248,304,0,18,1,0
0,26,552,361,0,-39,1,0
0,27,204,251,0,-95,1,0
0,28,91,638,0,-31,1,0
0,29,21,68,0,-188,1,0
0,30,219,434,0,-24,1,0
0,31,11,623,0,-191,1,0
0,32,152,39,0,85,1,0
0,33,480,17,0,-204,1,0
0,34,361,710,0,27,1,0
0,35,688,696,0,-15,1,0
0,36,673,8,0,-60,1,0
0,37,167,93,0,19,1,0
0,38,737,375,0,-180,1,0
0,39,715,226,0,-62,1,0
0,40,91,85,0,-130,1,0
0,41,370,529,0,77,1,0
0,42,508,731,0,28,1,0
0,43,466,721,0,-232,1,0
0,44,617,267,0,-108,1,0
0,45,359,354,0,-220,1,0
0,46,297,404,0,-260,1,0
0,47,355,222,0,-7,1,0
0,48,598,203,0,-127,1,0
0,49,659,651,0,-107,1,0
0,50,586,605,0,-114,1,0
0,51,336,26,0,-221,1,0
0,52,523,288,0,66,1,0
0,53,539,380,0,-268,1,0
0,54,369,245,0,-46,1,0
0,55,94,659,0,-40,1,0
0,56,319,482,0,59,1,0
0,57,720,677,0,75,1,0
