frame,id,x,y,image_index,angle,agent,prey consumed
0,0,314,87,0,-27,0,0
0,1,448,580,0,-41,0,0
0,2,168,585,0,79,0,0
0,3,403,624,0,22,0,0
0,4,48,301,0,75,0,0
0,5,638,198,0,44,0,0
0,6,667,53,0,-23,0,0
0,7,24,243,0,-71,0,0
0,8,177,62,0,-105,0,0
0,9,434,422,0,-261,0,0
0,10,399,427,0,-75,0,0
0,11,16,322,0,-112,0,0
0,12,530,641,0,13,0,0
0,13,501,397,0,-4,0,0
0,14,603,690,0,-263,0,0
0,15,337,135,0,-238,0,0
0,16,536,69,0,2,0,0
0,17,403,151,0,27,0,0
0,18,593,682,0,-132,0,0
0,19,564,101,0,82,0,0
0,20,724,84,0,-26,1,0
0,21,706,208,0,-56,1,0
0,22,282,494,0,12,1,0
0,23,578,216,0,-264,1,0
0,24,614,570,0,-163,1,0
0,25,189,269,0,-87,1,0
0,26,189,603,0,-76,1,0
0,27,464,154,0,-236,1,0
0,28,656,687,0,-226,1,0
0,29,377,680,0,31,1,0
0,30,541,529,0,-100,1,0
0,31,132,270,0,82,1,0
0,32,339,156,0,-225,1,0
0,33,13,182,0,-93,1,0
0,34,218,322,0,37,1,0
0,35,7,349,0,-221,1,0
0,36,487,40,0,-12,1,0
0,37,497,544,0,-140,1,0
0,38,382,481,0,-1,1,0
0,39,280,192,0,-17,1,0
0,40,466,448,0,-143,1,0
0,41,552,356,0,-32,1,0
0,42,27,335,0,47,1,0
0,43,616,545,0,-225,1,0
0,44,662,116,0,78,1,0
0,45,614,12,0,-11,1,0
0,46,370,650,0,-109,1,0
0,47,65,170,0,-228,1,0
0,48,463,468,0,-188,1,0
0,49,506,497,0,-136,1,0
0,50,271,90,0,3,1,0
0,51,395,660,0,-133,1,0
0,52,675,132,0,-164,1,0
0,53,737,609,0,-80,1,0
0,54,49,386,0,23,1,0
0,55,188,133,0,-170,1,0
0,56,578,294,0,83,1,0
0,57,320,279,0,79,1,0
0,58,452,370,0,-91,1,0
0,59,135,554,0,-109,1,0
0,60,636,161,0,-48,1,0
0,61,610,416,0,24,1,0
0,62,613,481,0,-186,1,0
0,63,665,585,0,-199,1,0
0,64,664,317,0,-146,1,0
1,0,316,84,0,-27,0,0
1,1,449,577,0,-13,0,0
1,2,165,584,0,79,0,0
1,3,402,622,0,22,0,0
1,4,45,301,0,75,0,0
1,5,635,196,0,44,0,0
1,6,667,50,0,-9,0,0
1,7,27,243,0,-75,0,0
1,8,180,63,0,-105,0,0
1,9,431,422,0,-261,0,0
1,10,402,427,0,-79,0,0
1,11,19,323,0,-112,0,1
1,12,530,638,0,13,0,0
1,13,501,394,0,-4,0,0
1,14,600,691,0,-263,0,0
1,15,335,137,0,-238,0,0
1,16,537,66,0,-16,0,0
1,17,401,148,0,44,0,0
1,18,595,684,0,-132,0,0
1,19,561,101,0,82,0,0
1,20,725,82,0,-26,1,0
1,21,709,207,0,-56,1,0
1,22,281,491,0,12,1,0
1,23,575,216,0,-264,1,0
1,24,615,572,0,-163,1,0
1,25,192,268,0,-87,1,0
1,26,192,604,0,-100,1,0
1,27,461,156,0,-236,1,0
1,28,655,690,0,-203,1,0
1,29,375,678,0,31,1,0
1,30,544,530,0,-100,1,0
1,31,129,270,0,82,1,0
1,32,337,158,0,-225,1,0
1,33,16,182,0,-93,1,0
1,34,216,320,0,37,1,0
1,35,4,351,0,-244,1,0
1,36,488,37,0,-12,1,0
1,37,499,547,0,-140,1,0
1,38,382,478,0,-1,1,0
1,39,281,190,0,-17,1,0
1,40,468,450,0,-143,1,0
1,41,553,353,0,-32,1,0
1,42,24,334,0,75,1,0
1,43,614,547,0,-225,1,0
1,44,659,116,0,78,1,0
1,45,614,9,0,-2,1,0
1,46,373,651,0,-109,1,0
1,47,63,172,0,-228,1,0
1,48,463,471,0,-188,1,0
1,49,508,499,0,-149,1,0
1,50,270,88,0,23,1,0
1,51,396,662,0,-145,1,0
1,52,676,135,0,-164,1,0
1,53,740,609,0,-84,1,0
1,54,48,383,0,23,1,0
1,55,188,136,0,-170,1,0
1,56,575,293,0,83,1,0
1,57,317,278,0,79,1,0
1,58,455,370,0,-91,1,0
1,59,138,555,0,-109,1,0
1,60,638,159,0,-48,1,0
1,61,609,413,0,24,1,0
1,62,613,484,0,-186,1,0
1,63,664,588,0,-199,1,0
1,64,666,320,0,-146,1,0
2,0,317,81,0,-27,0,0
2,1,449,575,0,-13,0,0
2,2,162,583,0,79,0,0
2,3,401,619,0,22,0,0
2,4,42,300,0,75,0,0
2,5,633,194,0,44,0,0
2,6,667,47,0,-9,0,0
2,7,30,242,0,-75,0,0
2,8,183,62,0,-78,0,0
2,9,428,423,0,-261,0,0
2,10,405,426,0,-79,0,0
2,11,22,324,0,-112,0,0
2,12,529,635,0,13,0,0
2,13,501,391,0,12,0,0
2,14,597,691,0,-263,0,0
2,15,332,139,0,-237,0,0
2,16,538,63,0,-5,0,0
2,17,399,146,0,44,0,0
2,18,597,686,0,-132,0,0
2,19,558,100,0,82,0,0
2,20,726,79,0,-26,1,0
2,21,711,205,0,-56,1,0
2,22,280,489,0,33,1,0
2,23,572,217,0,-264,1,0
2,24,616,575,0,-163,1,0
2,25,195,268,0,-87,1,0
2,26,195,604,0,-100,1,0
2,27,459,158,0,-236,1,0
2,28,654,693,0,-203,1,0
2,29,374,675,0,31,1,0
2,30,546,530,0,-106,1,0
2,31,126,269,0,58,1,0
2,32,335,160,0,-225,1,0
2,33,19,181,0,-74,1,0
2,34,214,318,0,37,1,0
2,35,1,352,0,-244,1,0
2,36,489,34,0,-12,1,0
2,37,502,548,0,-119,1,0
2,38,382,475,0,-1,1,0
2,39,282,187,0,-17,1,0
2,40,470,452,0,-143,1,0
2,41,555,351,0,-32,1,0
2,43,612,550,0,-225,1,0
2,44,656,115,0,78,1,0
2,45,614,6,0,-2,1,0
2,46,376,652,0,-109,1,0
2,47,60,173,0,-249,1,0
2,48,462,474,0,-188,1,0
2,49,509,502,0,-149,1,0
2,50,269,85,0,23,1,0
2,51,398,664,0,-145,1,0
2,52,677,138,0,-164,1,0
2,53,743,609,0,-84,1,0
2,54,46,380,0,23,1,0
2,55,189,139,0,-170,1,0
2,56,572,293,0,83,1,0
2,57,314,278,0,79,1,0
2,58,458,370,0,-91,1,0
2,59,141,556,0,-109,1,0
2,60,640,157,0,-48,1,0
2,61,607,410,0,25,1,0
2,62,612,487,0,-186,1,0
2,63,663,591,0,-199,1,0
2,64,668,322,0,-146,1,0
3,0,317,78,0,-1,0,0
3,1,450,572,0,-13,0,0
3,2,159,583,0,79,0,0
3,3,400,616,0,22,0,0
3,4,39,299,0,75,0,0
3,5,631,192,0,44,0,0
3,6,668,44,0,-9,0,0
3,7,33,241,0,-75,0,0
3,8,186,62,0,-78,0,0
3,9,425,423,0,-261,0,0
3,10,408,426,0,-79,0,0
3,11,25,326,0,-112,0,0
3,12,528,633,0,11,0,0
3,13,500,388,0,12,0,0
3,14,594,691,0,-263,0,0
3,15,330,140,0,-237,0,0
3,16,538,60,0,-5,0,0
3,17,397,144,0,44,0,0
3,18,600,688,0,-132,0,0
3,19,555,100,0,82,0,0
3,20,728,76,0,-26,1,0
3,21,714,204,0,-73,1,0
3,22,278,486,0,33,1,0
3,23,569,218,0,-242,1,0
3,24,618,578,0,-151,1,0
3,25,198,268,0,-87,1,0
3,26,198,605,0,-100,1,0
3,27,456,159,0,-255,1,0
3,28,653,696,0,-203,1,0
3,29,373,672,0,12,1,0
3,30,549,531,0,-106,1,0
3,31,123,267,0,58,1,0
3,32,333,163,0,-212,1,0
3,33,21,180,0,-74,1,0
3,34,212,315,0,37,1,0
3,35,-1,353,0,-244,1,0
3,36,489,31,0,-12,1,0
3,37,504,549,0,-119,1,0
3,38,382,472,0,-1,1,0
3,39,282,184,0,1,1,0
3,40,472,455,0,-143,1,0
3,41,556,348,0,-32,1,0
3,43,610,552,0,-225,1,0
3,44,653,114,0,78,1,0
3,45,615,4,0,-26,1,0
3,46,379,653,0,-109,1,0
3,47,57,174,0,-249,1,0
3,48,462,477,0,-188,1,0
3,49,511,505,0,-149,1,0
3,50,268,82,0,23,1,0
3,51,400,667,0,-137,1,0
3,52,678,141,0,-164,1,0
3,53,746,609,0,-84,1,0
3,54,45,378,0,27,1,0
3,55,189,142,0,-170,1,0
3,56,569,293,0,83,1,0
3,57,311,277,0,79,1,0
3,58,461,371,0,-112,1,0
3,59,144,557,0,-109,1,0
3,60,643,155,0,-48,1,0
3,61,607,407,0,2,1,0
3,62,612,490,0,-186,1,0
3,63,662,593,0,-199,1,0
3,64,669,325,0,-146,1,0
4,0,317,75,0,-1,0,0
4,1,451,569,0,-13,0,0
4,2,156,582,0,79,0,0
4,3,399,613,0,21,0,0
4,4,36,298,0,75,0,0
4,5,629,190,0,44,0,0
4,6,668,41,0,-9,0,0
4,7,36,241,0,-91,0,0
4,8,189,61,0,-78,0,0
4,9,422,423,0,-261,0,0
4,10,411,425,0,-79,0,0
4,11,28,327,0,-112,0,0
4,12,528,630,0,11,0,0
4,13,499,385,0,12,0,0
4,14,591,692,0,-263,0,0
4,15,327,141,0,-244,0,0
4,16,538,57,0,-5,0,0
4,17,394,143,0,60,0,0
4,18,602,690,0,-132,0,0
4,19,552,99,0,72,0,0
4,20,730,74,0,-54,1,0
4,21,717,203,0,-73,1,0
