frame,id,x,y,image_index,angle,agent,prey consumed
0,0,375,363,0,88,0,0
0,1,743,401,0,-174,0,0
0,2,406,489,0,-174,0,0
0,3,134,599,0,35,0,0
0,4,211,204,0,90,0,0
0,5,603,15,0,60,0,0
0,6,117,552,0,-127,0,0
0,7,209,584,0,-230,0,0
0,8,244,691,0,-229,0,0
0,9,519,230,0,-217,0,0
0,10,189,509,0,-70,0,0
0,11,424,173,0,-108,0,0
0,12,650,670,0,54,0,0
0,13,226,586,0,-233,0,0
0,14,138,242,0,-63,0,0
0,15,340,90,0,-177,0,0
0,16,504,443,0,-29,0,0
0,17,179,600,0,-146,0,0
0,18,149,239,0,39,0,0
0,19,131,15,0,-245,0,0
0,20,380,203,0,-59,1,0
0,21,272,512,0,-221,1,0
0,22,235,361,0,-243,1,0
0,23,24,733,0,-229,1,0
0,24,624,76,0,-247,1,0
0,25,434,719,0,-199,1,0
0,26,293,391,0,-262,1,0
0,27,30,96,0,58,1,0
0,28,380,463,0,-161,1,0
0,29,489,57,0,-233,1,0
0,30,361,471,0,-140,1,0
0,31,731,467,0,-213,1,0
0,32,70,465,0,-255,1,0
0,33,86,43,0,-227,1,0
0,34,499,73,0,41,1,0
0,35,535,472,0,-227,1,0
0,36,584,457,0,-41,1,0
0,37,447,10,0,36,1,0
0,38,738,85,0,6,1,0
0,39,514,328,0,-194,1,0
0,40,302,45,0,-159,1,0
0,41,92,8,0,30,1,0
0,42,207,668,0,-54,1,0
0,43,349,427,0,-45,1,0
0,44,418,82,0,-219,1,0
0,45,559,241,0,-202,1,0
0,46,556,271,0,-77,1,0
0,47,745,24,0,-41,1,0
0,48,302,600,0,-255,1,0
0,49,149,181,0,-105,1,0
0,50,445,172,0,-45,1,0
0,51,209,626,0,-200,1,0
0,52,267,177,0,27,1,0
0,53,536,320,0,-87,1,0
0,54,400,356,0,-103,1,0
0,55,294,438,0,-20,1,0
0,56,169,437,0,-184,1,0
0,57,491,692,0,-8,1,0
0,58,378,341,0,-117,1,0
0,59,197,165,0,-59,1,0
0,60,199,385,0,23,1,0
0,61,124,23,0,-188,1,0
0,62,656,652,0,-115,1,0
0,63,544,593,0,-261,1,0
0,64,550,392,0,76,1,0
1,0,372,363,0,88,0,0
1,1,744,403,0,-155,0,0
1,2,406,492,0,-174,0,0
1,3,133,596,0,35,0,0
1,4,208,204,0,90,0,0
1,5,601,13,0,34,0,0
1,6,120,554,0,-127,0,0
1,7,207,586,0,-230,0,0
1,8,242,693,0,-229,0,0
1,9,517,232,0,-217,0,0
1,10,192,508,0,-70,0,0
1,11,426,175,0,-133,0,0
1,12,647,669,0,54,0,0
1,13,223,587,0,-250,0,0
1,14,141,240,0,-63,0,0
1,15,340,93,0,-177,0,0
1,16,505,441,0,-29,0,0
1,17,181,602,0,-144,0,0
1,18,147,237,0,44,0,0
1,19,128,16,0,-245,0,1
1,20,382,201,0,-59,1,0
1,21,270,515,0,-221,1,0
1,22,232,362,0,-243,1,0
1,23,22,735,0,-229,1,0
1,24,622,78,0,-226,1,0
1,25,433,722,0,-199,1,0
1,26,290,391,0,-262,1,0
1,27,27,94,0,58,1,0
1,28,381,466,0,-161,1,0
1,29,486,59,0,-233,1,0
1,30,363,473,0,-140,1,0
1,31,729,469,0,-213,1,0
1,32,67,466,0,-255,1,0
1,33,84,45,0,-227,1,0
1,34,497,70,0,31,1,0
1,35,533,474,0,-227,1,0
1,36,586,455,0,-38,1,0
1,37,445,7,0,36,1,0
1,38,738,82,0,6,1,0
1,39,514,331,0,-194,1,0
1,40,303,48,0,-159,1,0
1,41,91,5,0,30,1,0
1,42,209,666,0,-35,1,0
1,43,351,425,0,-45,1,0
1,44,417,84,0,-219,1,0
1,45,558,244,0,-202,1,0
1,46,559,271,0,-77,1,0
1,47,746,21,0,-41,1,0
1,48,299,601,0,-255,1,0
1,49,152,181,0,-105,1,0
1,50,447,170,0,-45,1,0
1,51,208,629,0,-200,1,0
1,52,266,175,0,32,1,0
1,53,539,320,0,-87,1,0
1,54,403,357,0,-103,1,0
1,55,295,436,0,-20,1,0
1,56,169,440,0,-184,1,0
1,57,492,689,0,-8,1,0
1,58,380,343,0,-126,1,0
1,59,200,163,0,-59,1,0
1,60,198,382,0,23,1,0
1,61,123,26,0,-188,1,0
1,62,659,653,0,-115,1,0
1,63,541,594,0,-261,1,0
1,64,548,391,0,76,1,0
2,0,369,363,0,88,0,0
2,1,745,406,0,-155,0,0
2,2,406,495,0,-189,0,0
2,3,131,594,0,35,0,0
2,4,205,204,0,90,0,0
2,5,600,10,0,34,0,0
2,6,122,555,0,-127,0,0
2,7,205,588,0,-230,0,0
2,8,240,695,0,-229,0,0
2,9,515,234,0,-217,0,0
2,10,195,507,0,-70,0,0
2,11,428,177,0,-133,0,0
2,12,645,667,0,54,0,0
2,13,221,589,0,-250,0,0
2,14,143,239,0,-63,0,0
2,15,340,96,0,-183,0,0
2,16,506,438,0,-20,0,0
2,17,183,605,0,-144,0,0
2,18,145,235,0,44,0,0
2,19,126,18,0,-245,0,0
2,20,385,200,0,-59,1,0
2,21,268,517,0,-221,1,0
2,22,230,363,0,-243,1,0
2,23,19,737,0,-229,1,0
2,24,620,80,0,-226,1,0
2,25,432,724,0,-203,1,0
2,26,287,391,0,87,1,0
2,27,25,93,0,58,1,0
2,28,383,468,0,-151,1,0
2,29,484,60,0,-233,1,0
2,30,365,475,0,-140,1,0
2,31,728,472,0,-213,1,0
2,32,64,467,0,-255,1,0
2,33,82,47,0,-227,1,0
2,34,496,67,0,31,1,0
2,35,531,476,0,-227,1,0
2,36,588,453,0,-38,1,0
2,37,442,6,0,60,1,0
2,38,737,79,0,6,1,0
2,39,513,334,0,-194,1,0
2,40,304,50,0,-159,1,0
2,41,89,3,0,30,1,0
2,42,210,663,0,-27,1,0
2,43,354,423,0,-45,1,0
2,44,415,86,0,-219,1,0
2,45,557,247,0,-202,1,0
2,46,562,270,0,-77,1,0
2,47,748,19,0,-41,1,0
2,48,296,601,0,-259,1,0
2,49,155,182,0,-96,1,0
2,50,449,168,0,-45,1,0
2,51,207,632,0,-200,1,0
2,52,264,172,0,32,1,0
2,53,542,319,0,-87,1,0
2,54,406,358,0,-103,1,0
2,55,296,433,0,-25,1,0
2,56,168,443,0,-184,1,0
2,57,492,686,0,-8,1,0
2,58,383,345,0,-126,1,0
2,59,202,162,0,-59,1,0
2,60,197,380,0,23,1,0
2,62,662,655,0,-115,1,0
2,63,538,594,0,-261,1,0
2,64,545,390,0,76,1,0
3,0,366,363,0,88,0,0
3,1,746,409,0,-155,0,0
3,2,405,498,0,-189,0,0
3,3,129,591,0,35,0,0
3,4,202,204,0,90,0,0
3,5,598,8,0,34,0,0
3,6,124,557,0,-127,0,0
3,7,203,589,0,-230,0,0
3,8,238,698,0,-203,0,0
3,9,514,237,0,-221,0,0
3,10,198,506,0,-70,0,0
3,11,430,179,0,-133,0,0
3,12,642,665,0,54,0,0
3,13,218,590,0,-250,0,0
3,14,146,238,0,-67,0,0
3,15,340,99,0,-183,0,0
3,16,507,435,0,-20,0,0
3,17,185,607,0,-144,0,0
3,18,143,233,0,44,0,0
3,19,123,19,0,-245,0,0
3,20,388,199,0,-76,1,0
3,21,266,519,0,-221,1,0
3,22,227,365,0,-243,1,0
3,23,17,739,0,-229,1,0
3,24,618,82,0,-226,1,0
3,25,431,727,0,-203,1,0
3,26,284,391,0,87,1,0
3,27,22,91,0,58,1,0
3,28,385,470,0,-132,1,0
3,29,481,62,0,-233,1,0
3,30,367,478,0,-140,1,0
3,31,726,474,0,-219,1,0
3,32,62,468,0,-255,1,0
3,33,80,49,0,-227,1,0
3,34,494,65,0,31,1,0
3,35,528,478,0,-227,1,0
3,36,590,450,0,-38,1,0
3,37,440,4,0,60,1,0
3,38,738,76,0,-9,1,0
3,39,512,337,0,-194,1,0
3,40,304,53,0,-178,1,0
3,41,88,0,0,30,1,0
3,42,211,660,0,-27,1,0
3,43,356,421,0,-45,1,0
3,44,413,89,0,-219,1,0
3,45,555,249,0,-202,1,0
3,46,565,269,0,-77,1,0
3,47,750,17,0,-41,1,0
3,48,293,602,0,-259,1,0
3,49,158,182,0,-96,1,0
3,50,451,166,0,-45,1,0
3,51,206,634,0,-200,1,0
3,52,263,170,0,32,1,0
3,53,545,319,0,-87,1,0
3,54,409,358,0,-103,1,0
3,55,298,431,0,-43,1,0
3,56,168,446,0,-184,1,0
3,57,493,683,0,-16,1,0
3,58,385,346,0,-126,1,0
3,59,205,160,0,-59,1,0
3,60,196,377,0,23,1,0
3,62,665,655,0,-94,1,0
3,63,535,595,0,-261,1,0
3,64,542,390,0,76,1,0
4,0,363,364,0,-247,0,0
4,1,748,412,0,-155,0,0
4,2,405,501,0,-189,0,0
4,3,128,589,0,35,0,0
4,4,199,204,0,90,0,0
4,5,596,5,0,34,0,0
4,6,127,559,0,-127,0,0
4,7,200,591,0,-230,0,0
4,8,237,700,0,-216,0,0
4,9,512,239,0,-221,0,0
4,10,200,505,0,-70,0,0
4,11,433,180,0,-110,0,0
4,12,640,663,0,54,0,0
4,13,216,592,0,-227,0,0
4,14,149,236,0,-67,0,0
4,15,340,102,0,-183,0,0
4,16,508,432,0,-20,0,0
4,17,186,610,0,-163,0,0
4,18,140,230,0,44,0,0
4,19,120,20,0,-245,0,0
4,20,391,198,0,-76,1,0
4,21,264,521,0,-221,1,0
4,22,224,366,0,-243,1,0
4,23,15,742,0,-211,1,0
4,24,615,84,0,-226,1,0
4,25,429,730,0,-203,1,0
4,26,281,390,0,87,1,0
4,27,20,89,0,58,1,0
4,28,387,472,0,-131,1,0
4,29,479,64,0,-224,1,0
4,30,369,480,0,-140,1,0
4,31,724,476,0,-219,1,0
4,32,59,468,0,-255,1,0
4,33,77,52,0,-227,1,0
4,34,493,62,0,31,1,0
4,35,526,481,0,-227,1,0
4,36,592,448,0,-38,1,0
4,37,437,3,0,60,1,0
4,38,738,73,0,-4,1,0
4,39,511,340,0,-194,1,0
4,40,304,56,0,-178,1,0
4,41,86,-2,0,30,1,0
4,42,214,658,0,-53,1,0
4,43,358,419,0,-45,1,0
4,44,411,91,0,-219,1,0
4,45,554,252,0,-202,1,0
4,46,568,269,0,-77,1,0
4,47,2,15,0,-41,1,0
4,48,290,602,0,87,1,0
4,49,161,183,0,-115,1,0
4,50,453,164,0,-45,1,0
4,51,205,637,0,-200,1,0
4,52,261,167,0,42,1,0
4,53,548,319,0,-87,1,0
4,54,411,360,0,-127,1,0
4,55,300,428,0,-43,1,0
4,56,168,449,0,-184,1,0
4,57,494,680,0,-16,1,0
4,58,388,348,0,-126,1,0
4,59,208,158,0,-59,1,0
4,60,195,374,0,23,1,0
4,62,668,655,0,-94,1,0
4,63,532,595,0,-261,1,0
4,64,539,389,0,76,1,0
5,0,360,365,0,-259,0,0
5,1,749,414,0,-155,0,0
5,2,404,504,0,-202,0,0
5,3,126,586,0,35,0,0
5,4,196,203,0,85,0,0
5,5,594,4,0,64,0,0
5,6,130,560,0,-105,0,0
5,7,198,593,0,-230,0,0
5,8,235,703,0,-216,0,0
5,9,510,241,0,-221,0,0
5,10,203,506,0,-98,0,0
5,11,436,181,0,-110,0,0
5,12,637,662,0,54,0,0
5,13,213,594,0,-228,0,0
5,14,151,234,0,-42,0,0
5,15,340,105,0,-183,0,0
5,16,509,429,0,-20,0,0
5,17,186,613,0,-163,0,0
5,18,138,228,0,44,0,0
5,19,117,22,0,-245,0,0
5,20,394,197,0,-76,1,0
5,21,262,524,0,-221,1,0
5,22,222,368,0,-229,1,0
5,23,14,744,0,-211,1,0
5,24,613,86,0,-226,1,0
5,25,428,733,0,-203,1,0
5,26,278,390,0,87,1,0
5,27,17,88,0,58,1,0
5,28,390,474,0,-131,1,0
5,29,477,67,0,-224,1,0
5,30,371,482,0,-140,1,0
5,31,722,479,0,-219,1,0
5,32,56,469,0,-255,1,0
5,33,75,53,0,-242,1,0
5,34,491,60,0,31,1,0
5,35,525,483,0,-206,1,0
5,36,594,446,0,-38,1,0
5,37,435,1,0,60,1,0
5,38,737,70,0,21,1,0
5,39,511,343,0,-194,1,0
5,40,305,59,0,-174,1,0
5,41,86,747,0,2,1,0
5,42,216,657,0,-53,1,0
5,43,360,417,0,-45,1,0
5,44,410,94,0,-203,1,0
5,45,553,255,0,-202,1,0
5,46,570,268,0,-77,1,0
5,47,4,12,0,-41,1,0
5,48,287,602,0,87,1,0
5,49,164,184,0,-110,1,0
5,50,455,162,0,-45,1,0
5,51,204,640,0,-200,1,0
5,52,259,165,0,42,1,0
5,53,551,319,0,-87,1,0
5,54,414,362,0,-127,1,0
5,55,302,426,0,-32,1,0
5,56,168,452,0,-184,1,0
5,57,495,677,0,-16,1,0
5,58,390,350,0,-126,1,0
5,59,210,156,0,-50,1,0
5,60,194,371,0,23,1,0
5,62,670,655,0,-80,1,0
5,63,529,596,0,-261,1,0
5,64,536,388,0,67,1,0
6,0,357,365,0,-259,0,0
6,1,750,417,0,-155,0,0
6,2,403,507,0,-202,0,0
6,3,124,584,0,32,0,0
6,4,194,202,0,57,0,0
6,5,591,3,0,64,0,0
6,6,133,560,0,-105,0,0
6,7,196,595,0,-230,0,0
6,8,234,706,0,-202,0,0
6,9,508,244,0,-211,0,0
6,10,206,506,0,-98,0,0
6,11,439,183,0,-117,0,0
6,12,635,660,0,54,0,0
6,13,211,596,0,-228,0,0
6,14,153,232,0,-35,0,0
6,15,340,108,0,-183,0,0
6,16,510,426,0,-20,0,0
6,17,187,616,0,-163,0,0
6,18,136,226,0,44,0,0
6,19,115,23,0,-245,0,0
6,20,396,197,0,-76,1,0
6,21,260,526,0,-221,1,0
6,22,220,370,0,-229,1,0
6,23,12,747,0,-211,1,0
6,24,611,88,0,-226,1,0
6,25,427,735,0,-203,1,0
6,26,275,391,0,-265,1,0
6,27,14,87,0,73,1,0
6,28,392,476,0,-131,1,0
6,29,475,69,0,-224,1,0
6,30,373,485,0,-140,1,0
6,31,721,482,0,-197,1,0
6,32,53,470,0,-255,1,0
6,33,73,55,0,-213,1,0
6,34,490,57,0,31,1,0
6,35,524,486,0,-206,1,0
6,36,596,443,0,-38,1,0
6,37,432,0,0,60,1,0
6,38,736,68,0,21,1,0
6,39,510,346,0,-194,1,0
6,40,305,62,0,-174,1,0
6,41,85,744,0,24,1,0
6,42,219,655,0,-53,1,0
6,43,362,414,0,-45,1,0
6,44,408,97,0,-203,1,0
6,45,552,258,0,-202,1,0
6,46,573,267,0,-77,1,0
6,47,6,10,0,-41,1,0
6,48,284,602,0,87,1,0
6,49,167,185,0,-110,1,0
6,50,457,160,0,-45,1,0
6,51,203,643,0,-200,1,0
6,52,257,163,0,42,1,0
6,53,554,318,0,-79,1,0
6,54,416,364,0,-127,1,0
6,55,304,423,0,-32,1,0
6,56,168,455,0,-184,1,0
6,57,495,674,0,-16,1,0
6,58,392,352,0,-126,1,0
6,59,212,155,0,-50,1,0
6,60,193,369,0,17,1,0
6,62,673,653,0,-51,1,0
6,63,526,596,0,-261,1,0
6,64,533,387,0,67,1,0
7,0,354,366,0,-259,0,0
7,1,1,420,0,-155,0,0
7,2,401,509,0,-202,0,0
7,3,123,581,0,32,0,0
7,4,191,200,0,57,0,0
7,5,588,1,0,64,0,0
7,6,135,562,0,-127,0,0
7,7,193,597,0,-230,0,0
7,8,233,708,0,-202,0,0
7,9,508,247,0,-184,0,0
7,10,209,507,0,-112,0,0
7,11,441,185,0,-131,0,0
7,12,633,657,0,37,0,0
7,13,209,598,0,-228,0,0
7,14,154,229,0,-35,0,0
7,15,339,111,0,-183,0,0
7,16,511,424,0,-20,0,0
7,17,188,618,0,-163,0,0
7,18,134,224,0,44,0,0
7,19,112,24,0,-245,0,0
7,20,399,197,0,-89,1,0
7,21,258,528,0,-221,1,0
7,22,218,372,0,-229,1,0
7,23,11,749,0,-211,1,0
7,24,609,90,0,-226,1,0
7,25,426,738,0,-203,1,0
7,26,272,391,0,-265,1,0
7,27,12,86,0,73,1,0
7,28,394,478,0,-131,1,0
7,29,473,71,0,-224,1,0
7,30,375,487,0,-140,1,0
7,31,721,485,0,-185,1,0
7,32,50,471,0,-255,1,0
7,33,71,58,0,-215,1,0
7,34,488,55,0,31,1,0
7,35,522,489,0,-206,1,0
7,36,597,441,0,-38,1,0
7,37,429,749,0,73,1,0
7,38,734,65,0,41,1,0
7,39,509,349,0,-194,1,0
7,40,305,65,0,-174,1,0
7,41,84,742,0,24,1,0
7,42,222,654,0,-71,1,0
7,43,364,412,0,-32,1,0
7,44,407,99,0,-203,1,0
7,45,551,261,0,-202,1,0
7,46,576,267,0,-77,1,0
7,47,8,8,0,-39,1,0
7,48,281,601,0,87,1,0
7,49,169,186,0,-110,1,0
7,50,459,157,0,-45,1,0
7,51,203,646,0,-175,1,0
7,52,255,161,0,42,1,0
7,53,557,318,0,-79,1,0
7,54,419,366,0,-127,1,0
7,55,305,421,0,-32,1,0
7,56,167,458,0,-191,1,0
7,57,497,672,0,-33,1,0
7,58,395,354,0,-126,1,0
7,59,214,153,0,-50,1,0
7,60,192,366,0,17,1,0
7,62,675,651,0,-62,1,0
7,63,523,597,0,-261,1,0
7,64,530,387,0,89,1,0
8,0,352,368,0,-231,0,0
8,1,3,422,0,-155,0,0
8,2,400,512,0,-202,0,0
8,3,121,579,0,32,0,0
8,4,188,199,0,68,0,0
8,5,586,-1,0,48,0,0
8,6,137,564,0,-127,0,0
8,7,191,599,0,-230,0,0
8,8,232,711,0,-202,0,0
8,9,508,250,0,-184,0,0
8,10,212,508,0,-112,0,0
8,11,443,187,0,-131,0,0
8,12,631,655,0,37,0,0
8,13,207,600,0,-228,0,0
8,14,156,227,0,-35,0,0
8,15,339,114,0,-183,0,0
8,16,512,421,0,-20,0,0
