frame,id,x,y,image_index,angle,agent,prey consumed
0,0,144,150,0,-129,0,0
0,1,692,206,0,-215,0,0
0,2,14,458,0,-266,0,0
0,3,689,581,0,22,0,0
0,4,77,546,0,-148,0,0
0,5,687,300,0,-244,0,0
0,6,334,202,0,2,0,0
0,7,675,356,0,28,0,0
0,8,412,132,0,-267,0,0
0,9,570,425,0,-48,0,0
0,10,146,626,0,-163,0,0
0,11,695,324,0,-80,0,0
0,12,214,312,0,38,0,0
0,13,719,408,0,-106,0,0
0,14,448,684,0,33,0,0
0,15,116,629,0,-193,0,0
0,16,375,346,0,-105,0,0
0,17,298,232,0,-151,0,0
0,18,48,364,0,-66,0,0
0,19,441,173,0,42,0,0
0,20,617,216,0,78,1,0
0,21,95,292,0,-180,1,0
0,22,144,428,0,-206,1,0
0,23,154,587,0,-121,1,0
0,24,748,518,0,-99,1,0
0,25,519,179,0,-24,1,0
0,26,456,675,0,81,1,0
0,27,132,276,0,-218,1,0
0,28,264,473,0,-166,1,0
0,29,286,609,0,-3,1,0
0,30,115,346,0,-179,1,0
0,31,117,369,0,16,1,0
0,32,341,89,0,85,1,0
0,33,161,542,0,-230,1,0
0,34,643,293,0,-262,1,0
0,35,84,212,0,-164,1,0
0,36,526,361,0,-48,1,0
0,37,202,151,0,-200,1,0
0,38,235,279,0,71,1,0
0,39,635,609,0,9,1,0
0,40,503,412,0,-198,1,0
0,41,94,277,0,-131,1,0
0,42,486,195,0,84,1,0
0,43,461,314,0,-37,1,0
0,44,618,571,0,-126,1,0
0,45,504,210,0,-254,1,0
0,46,555,481,0,-152,1,0
0,47,515,522,0,-123,1,0
0,48,640,398,0,-211,1,0
0,49,675,294,0,-269,1,0
0,50,733,182,0,-95,1,0
0,51,710,659,0,-250,1,0
0,52,527,233,0,-133,1,0
0,53,387,139,0,-60,1,0
0,54,121,362,0,-264,1,0
0,55,60,743,0,-158,1,0
0,56,293,657,0,-227,1,0
0,57,312,585,0,-42,1,0
0,58,308,25,0,-102,1,0
0,59,601,69,0,86,1,0
0,60,462,148,0,-214,1,0
0,61,413,599,0,-121,1,0
0,62,357,600,0,-127,1,0
0,63,566,677,0,-240,1,0
0,64,104,127,0,-213,1,0
1,0,146,151,0,-129,0,0
1,1,690,208,0,-215,0,0
1,2,11,458,0,-266,0,0
1,3,689,578,0,11,0,0
