frame,id,x,y,image_index,angle,agent,prey consumed
0,0,607,462,0,-87,0,0
0,1,453,527,0,-101,0,0
0,2,165,505,0,-91,0,0
0,3,137,316,0,-145,0,0
0,4,215,395,0,-210,0,0
0,5,102,416,0,-59,0,0
0,6,728,339,0,-47,0,0
0,7,517,417,0,88,0,0
0,8,575,111,0,-168,0,0
0,9,453,694,0,-59,0,0
0,10,548,569,0,14,0,0
0,11,404,609,0,-101,0,0
0,12,448,354,0,36,0,0
0,13,579,444,0,-264,0,0
0,14,484,668,0,-98,0,0
0,15,548,399,0,-26,0,0
0,16,525,495,0,-231,0,0
0,17,489,115,0,-108,0,0
0,18,441,673,0,-174,0,0
0,19,325,687,0,-78,0,0
0,20,47,331,0,-62,1,0
0,21,228,267,0,-242,1,0
0,22,36,365,0,-190,1,0
0,23,243,694,0,-63,1,0
0,24,100,724,0,-2,1,0
0,25,223,233,0,64,1,0
0,26,650,493,0,-22,1,0
0,27,78,650,0,-207,1,0
0,28,185,494,0,-163,1,0
0,29,96,185,0,-263,1,0
0,30,432,286,0,-172,1,0
0,31,302,533,0,74,1,0
0,32,444,363,0,87,1,0
0,33,654,521,0,-83,1,0
0,34,82,533,0,-29,1,0
0,35,265,430,0,-76,1,0
0,36,484,28,0,-130,1,0
0,37,254,744,0,-79,1,0
0,38,11,97,0,-30,1,0
0,39,665,561,0,-124,1,0
0,40,634,192,0,-239,1,0
0,41,309,708,0,-216,1,0
0,42,13,555,0,-16,1,0
0,43,705,645,0,43,1,0
0,44,356,478,0,-31,1,0
0,45,184,415,0,-164,1,0
0,46,523,361,0,-88,1,0
0,47,470,696,0,25,1,0
0,48,579,114,0,-205,1,0
0,49,130,380,0,-174,1,0
0,50,313,352,0,-60,1,0
0,51,561,157,0,-72,1,0
0,52,628,386,0,8,1,0
0,53,427,94,0,18,1,0
0,54,687,399,0,-162,1,0
0,55,321,223,0,43,1,0
0,56,602,680,0,-254,1,0
0,57,326,204,0,-228,1,0
0,58,389,357,0,-141,1,0
0,59,342,500,0,-204,1,0
0,60,48,204,0,-11,1,0
0,61,561,563,0,62,1,0
0,62,535,387,0,-252,1,0
0,63,721,718,0,-30,1,0
0,64,659,357,0,-29,1,0
1,0,610,462,0,-87,0,0
1,1,456,528,0,-101,0,0
1,2,168,505,0,-91,0,0
1,3,138,318,0,-145,0,0
1,4,213,397,0,-226,0,0
1,5,105,415,0,-59,0,0
1,6,730,337,0,-47,0,0
1,7,514,417,0,88,0,0
1,8,575,114,0,-168,0,1
1,9,456,692,0,-59,0,0
1,10,548,566,0,14,0,0
1,11,407,610,0,-101,0,0
1,12,446,351,0,30,0,1
1,13,576,445,0,-264,0,0
1,14,487,669,0,-98,0,0
1,15,549,396,0,-26,0,0
1,16,522,496,0,-251,0,0
1,17,492,116,0,-108,0,0
1,18,442,676,0,-174,0,0
1,19,328,686,0,-78,0,0
1,20,50,330,0,-62,1,0
1,21,225,269,0,-242,1,0
1,22,36,368,0,-190,1,0
1,23,246,693,0,-63,1,0
1,24,100,721,0,-2,1,0
1,25,220,232,0,64,1,0
1,26,651,490,0,-22,1,0
1,27,77,652,0,-207,1,0
1,28,186,497,0,-163,1,0
1,29,93,185,0,-263,1,0
1,30,432,289,0,-172,1,0
1,31,299,532,0,74,1,0
1,32,441,363,0,87,1,0
1,33,656,521,0,-83,1,0
1,34,84,530,0,-29,1,0
1,35,268,430,0,-76,1,0
1,36,485,31,0,-157,1,0
1,37,256,743,0,-79,1,0
1,38,13,95,0,-54,1,0
1,39,668,562,0,-124,1,0
1,40,631,192,0,-259,1,0
1,41,307,711,0,-216,1,0
1,42,14,552,0,-16,1,0
1,43,703,643,0,43,1,0
1,44,357,476,0,-31,1,0
1,45,184,417,0,-164,1,0
1,46,526,361,0,-88,1,0
1,47,468,694,0,54,1,0
1,48,578,116,0,-205,1,0
1,49,130,383,0,-174,1,0
1,50,315,350,0,-60,1,0
