frame,id,x,y,image_index,angle,agent,prey consumed
0,0,71,259,0,-65,0,0
0,1,494,22,0,-32,0,0
0,2,428,504,0,-206,0,0
0,3,657,264,0,44,0,0
0,4,228,69,0,-64,0,0
0,5,75,552,0,-130,0,0
0,6,148,195,0,70,0,0
0,7,104,139,0,-8,0,0
0,8,366,373,0,-122,0,0
0,9,415,300,0,-160,0,0
0,10,411,109,0,-189,0,0
0,11,45,687,0,-144,0,0
0,12,611,216,0,64,0,0
0,13,434,143,0,52,0,0
0,14,260,579,0,8,0,0
0,15,380,607,0,-234,0,1
0,16,683,34,0,-245,0,0
0,17,25,423,0,-132,0,0
0,18,646,537,0,43,0,0
0,19,737,158,0,33,0,0
0,20,191,446,0,-28,1,0
0,21,545,134,0,-120,1,0
0,22,700,478,0,49,1,0
0,23,43,364,0,-227,1,0
0,24,260,190,0,-108,1,0
0,25,288,108,0,-146,1,0
0,26,349,309,0,-48,1,0
0,27,52,458,0,-243,1,0
0,28,185,271,0,-70,1,0
0,29,196,614,0,30,1,0
0,30,481,40,0,6,1,0
0,31,525,715,0,56,1,0
0,32,103,745,0,-105,1,0
0,33,135,363,0,-6,1,0
0,34,190,514,0,-115,1,0
0,35,108,69,0,-91,1,0
0,36,135,255,0,5,1,0
0,37,479,246,0,-236,1,0
0,38,647,88,0,-35,1,0
0,39,557,350,0,-196,1,0
0,40,84,412,0,-79,1,0
0,41,97,33,0,-12,1,0
0,42,503,746,0,-179,1,0
0,43,468,691,0,-29,1,0
0,44,583,747,0,-193,1,0
0,45,400,315,0,67,1,0
0,46,723,319,0,-197,1,0
0,47,675,501,0,30,1,0
0,48,106,265,0,-254,1,0
0,49,198,571,0,-95,1,0
0,50,681,616,0,-202,1,0
0,51,660,130,0,-203,1,0
0,52,463,673,0,-156,1,0
0,53,384,602,0,-142,1,0
0,54,299,435,0,29,1,0
0,55,345,135,0,-263,1,0
0,56,82,122,0,44,1,0
0,57,129,698,0,63,1,0
0,58,579,381,0,-203,1,0
0,59,613,357,0,-27,1,0
0,60,718,162,0,83,1,0
0,61,213,319,0,-173,1,0
0,62,681,255,0,-237,1,0
0,63,623,358,0,-204,1,0
0,64,377,225,0,-46,1,0
1,0,74,258,0,-65,0,0
1,1,495,20,0,-32,0,0
1,2,427,507,0,-206,0,0
1,3,655,263,0,65,0,0
1,4,231,67,0,-64,0,0
1,5,77,554,0,-130,0,0
1,6,145,194,0,70,0,0
1,7,104,136,0,-8,0,0
1,8,368,374,0,-122,0,0
1,9,415,303,0,-176,0,0
1,10,410,112,0,-189,0,0
1,11,46,689,0,-144,0,0
1,12,609,215,0,64,0,0
1,13,432,141,0,52,0,0
1,14,260,576,0,8,0,0
1,15,377,609,0,-234,0,0
1,16,680,35,0,-256,0,0
1,17,27,426,0,-159,0,0
1,18,644,535,0,43,0,0
1,19,736,156,0,24,0,0
1,20,192,443,0,-28,1,0
1,21,548,136,0,-120,1,0
1,22,698,476,0,49,1,0
1,23,41,366,0,-227,1,0
1,24,262,191,0,-108,1,0
1,25,289,110,0,-146,1,0
1,26,350,306,0,-29,1,0
1,27,49,459,0,-243,1,0
1,28,188,270,0,-70,1,0
1,29,194,611,0,30,1,0
1,30,481,37,0,6,1,0
1,31,522,714,0,84,1,0
1,32,106,746,0,-105,1,0
1,33,135,360,0,-6,1,0
1,34,193,515,0,-115,1,0
1,35,111,69,0,-91,1,0
1,36,135,252,0,5,1,0
1,37,477,248,0,-236,1,0
1,38,648,85,0,-27,1,0
1,39,556,353,0,-196,1,0
1,40,87,411,0,-79,1,0
1,41,98,30,0,-12,1,0
1,42,503,749,0,-172,1,0
1,43,470,689,0,-29,1,0
1,44,582,750,0,-193,1,0
1,45,397,314,0,67,1,0
1,46,722,322,0,-194,1,0
1,47,674,498,0,30,1,0
1,48,103,266,0,-254,1,0
1,49,201,571,0,-95,1,0
1,50,680,619,0,-204,1,0
1,51,659,132,0,-203,1,0
1,52,464,676,0,-156,1,0
1,54,297,433,0,29,1,0
1,55,342,135,0,85,1,0
1,56,81,120,0,26,1,0
1,57,127,696,0,44,1,0
1,58,578,383,0,-203,1,0
1,59,614,354,0,-23,1,0
1,60,715,162,0,83,1,0
1,61,214,322,0,-162,1,0
1,62,678,257,0,-237,1,0
1,63,622,361,0,-204,1,0
1,64,379,223,0,-46,1,0
2,0,76,257,0,-65,0,0
2,1,497,17,0,-32,0,0
2,2,426,510,0,-198,0,0
2,3,652,261,0,65,0,0
2,4,233,66,0,-64,0,0
2,5,80,556,0,-130,0,0
2,6,142,193,0,70,0,0
2,7,105,133,0,-8,0,0
2,8,371,376,0,-122,0,0
2,9,415,306,0,-176,0,0
2,10,410,115,0,-189,0,0
2,11,48,692,0,-144,0,0
2,12,606,213,0,64,0,0
2,13,429,140,0,68,0,0
2,14,259,573,0,8,0,0
2,15,375,611,0,-231,0,0
2,16,677,35,0,-258,0,0
2,17,28,428,0,-143,0,0
2,18,642,534,0,62,0,0
2,19,735,153,0,13,0,0
2,20,194,441,0,-33,1,0
2,21,550,137,0,-119,1,0
2,22,696,474,0,49,1,0
2,23,39,369,0,-222,1,0
2,24,265,191,0,-108,1,0
2,25,291,113,0,-146,1,0
2,26,352,303,0,-29,1,0
2,27,47,460,0,-243,1,0
2,28,191,269,0,-70,1,0
2,29,193,609,0,30,1,0
2,30,481,34,0,6,1,0
2,31,519,714,0,84,1,0
2,32,109,747,0,-105,1,0
2,33,135,357,0,-6,1,0
2,34,196,516,0,-115,1,0
2,35,114,69,0,-91,1,0
2,36,135,249,0,5,1,0
2,37,474,250,0,-230,1,0
2,38,649,82,0,-27,1,0
2,39,555,356,0,-196,1,0
2,40,90,411,0,-79,1,0
2,41,98,27,0,-12,1,0
2,42,503,752,0,-172,1,0
2,43,471,686,0,-29,1,0
2,44,582,3,0,-175,1,0
2,45,394,313,0,67,1,0
2,46,721,325,0,-194,1,0
2,47,672,496,0,30,1,0
2,48,101,267,0,-254,1,0
2,49,204,572,0,-95,1,0
2,50,679,622,0,-204,1,0
2,51,657,135,0,-203,1,0
2,52,465,679,0,-156,1,0
2,54,297,430,0,2,1,0
2,55,339,135,0,85,1,0
2,56,80,117,0,26,1,0
2,57,125,693,0,44,1,0
2,58,576,386,0,-203,1,0
2,59,615,351,0,-23,1,0
2,60,712,162,0,83,1,0
2,61,215,325,0,-162,1,0
2,62,676,259,0,-237,1,0
2,63,621,364,0,-191,1,0
2,64,382,221,0,-46,1,0
3,0,79,255,0,-65,0,0
3,1,498,15,0,-32,0,1
3,2,426,513,0,-183,0,0
3,3,650,259,0,46,0,0
3,4,236,65,0,-64,0,0
3,5,82,558,0,-130,0,0
3,6,139,192,0,70,0,0
3,7,105,130,0,-8,0,0
3,8,373,377,0,-122,0,0
3,9,417,309,0,-150,0,0
3,10,409,118,0,-196,0,0
3,11,50,694,0,-144,0,0
3,12,603,212,0,64,0,0
3,13,426,139,0,68,0,0
3,14,259,570,0,8,0,0
3,15,373,613,0,-225,0,0
3,16,674,36,0,-258,0,0
3,17,30,430,0,-143,0,0
3,18,639,533,0,76,0,0
3,19,734,150,0,13,0,0
3,20,195,438,0,-33,1,0
3,21,553,138,0,-104,1,0
3,22,693,472,0,51,1,0
3,23,37,371,0,-222,1,0
3,24,268,192,0,-108,1,0
3,25,293,115,0,-146,1,0
3,26,353,301,0,-29,1,0
3,27,44,461,0,-259,1,0
3,28,194,268,0,-70,1,0
3,29,191,606,0,30,1,0
3,30,480,31,0,6,1,0
3,31,516,714,0,84,1,0
3,32,111,748,0,-105,1,0
3,33,136,354,0,-6,1,0
3,34,198,518,0,-115,1,0
3,35,117,69,0,-95,1,0
3,36,135,246,0,5,1,0
3,37,472,252,0,-230,1,0
3,38,651,80,0,-32,1,0
3,39,555,359,0,-196,1,0
3,40,92,410,0,-79,1,0
3,41,99,24,0,-12,1,0
3,42,504,3,0,-172,1,0
3,43,473,683,0,-29,1,0
3,44,583,6,0,-176,1,0
3,45,392,312,0,67,1,0
3,46,721,328,0,-194,1,0
3,47,671,493,0,30,1,0
3,48,98,267,0,-254,1,0
3,49,207,572,0,-95,1,0
3,50,678,624,0,-204,1,0
3,51,655,137,0,-225,1,0
3,52,466,681,0,-156,1,0
3,54,297,427,0,2,1,0
3,55,336,135,0,85,1,0
3,56,78,115,0,33,1,0
3,57,123,691,0,44,1,0
3,58,575,389,0,-203,1,0
3,59,616,348,0,-23,1,0
3,60,709,161,0,83,1,0
3,61,216,328,0,-175,1,0
3,62,673,260,0,-237,1,0
3,63,620,367,0,-191,1,0
3,64,384,220,0,-71,1,0
4,0,82,254,0,-65,0,0
4,1,500,12,0,-32,0,0
4,2,426,516,0,-183,0,0
4,3,648,257,0,46,0,0
4,4,239,63,0,-64,0,0
4,5,84,560,0,-130,0,0
4,6,136,192,0,82,0,0
4,7,107,128,0,-37,0,0
4,8,376,379,0,-122,0,0
4,9,418,312,0,-158,0,0
4,10,408,120,0,-196,0,0
4,11,52,697,0,-144,0,0
4,12,600,211,0,74,0,0
4,13,424,138,0,68,0,0
4,14,258,568,0,8,0,0
4,15,371,615,0,-225,0,0
4,16,671,36,0,-266,0,0
4,17,32,433,0,-143,0,0
4,18,636,532,0,76,0,0
4,19,733,147,0,13,0,0
4,20,195,435,0,-3,1,0
4,21,556,139,0,-104,1,0
4,22,691,470,0,51,1,0
4,23,35,373,0,-222,1,0
4,24,271,193,0,-108,1,0
4,25,294,118,0,-146,1,0
4,26,355,298,0,-29,1,0
4,27,41,462,0,-259,1,0
4,28,196,268,0,-83,1,0
4,29,190,603,0,30,1,0
4,30,480,28,0,6,1,0
4,31,513,713,0,84,1,0
4,32,114,748,0,-99,1,0
4,33,136,351,0,-6,1,0
4,34,201,519,0,-115,1,0
4,35,120,69,0,-95,1,0
4,36,134,243,0,5,1,0
4,37,470,253,0,-230,1,0
4,38,653,77,0,-32,1,0
4,39,554,361,0,-196,1,0
4,40,95,409,0,-79,1,0
4,41,101,21,0,-34,1,0
4,43,474,681,0,-29,1,0
4,44,583,9,0,-176,1,0
4,45,389,311,0,67,1,0
4,46,720,330,0,-194,1,0
