frame,id,x,y,image_index,angle,agent,prey consumed
0,0,545,324,0,-5,0,0
0,1,519,357,0,-3,0,0
0,2,508,19,0,-226,0,0
0,3,638,595,0,-193,0,0
0,4,599,667,0,12,0,0
0,5,273,171,0,25,0,0
0,6,596,515,0,-124,0,0
0,7,134,387,0,11,0,0
0,8,619,332,0,87,0,0
0,9,638,675,0,-268,0,0
0,10,293,449,0,-206,0,0
0,11,491,401,0,-30,0,0
0,12,555,285,0,-162,0,0
0,13,299,401,0,-167,0,0
0,14,682,397,0,-254,0,0
0,15,265,60,0,54,0,0
0,16,592,264,0,-1,0,0
0,17,553,508,0,-41,0,0
0,18,209,229,0,-190,0,0
0,19,465,547,0,-154,0,0
0,20,726,162,0,-178,1,0
0,21,114,180,0,-48,1,0
0,22,471,430,0,-37,1,0
0,23,317,247,0,-37,1,0
0,24,211,368,0,-176,1,0
0,25,447,459,0,-39,1,0
0,26,447,435,0,-269,1,0
0,27,555,553,0,-143,1,0
0,28,359,119,0,-214,1,0
0,29,43,559,0,-194,1,0
0,30,118,732,0,-7,1,0
0,31,430,204,0,-83,1,0
0,32,155,201,0,2,1,0
0,33,473,198,0,-115,1,0
0,34,83,258,0,-147,1,0
0,35,374,45,0,-250,1,0
0,36,520,409,0,-206,1,0
0,37,702,416,0,41,1,0
0,38,527,561,0,45,1,0
0,39,57,494,0,81,1,0
0,40,101,664,0,-74,1,0
0,41,384,494,0,86,1,0
0,42,472,625,0,-91,1,0
0,43,300,175,0,63,1,0
0,44,25,380,0,-236,1,0
0,45,624,402,0,67,1,0
0,46,280,613,0,45,1,0
0,47,239,469,0,-210,1,0
0,48,426,614,0,-6,1,0
0,49,384,190,0,-264,1,0
0,50,448,260,0,80,1,0
0,51,736,203,0,-94,1,0
0,52,39,66,0,86,1,0
0,53,648,684,0,-19,1,0
0,54,680,74,0,-17,1,0
0,55,13,256,0,59,1,0
0,56,614,231,0,52,1,0
0,57,369,2,0,27,1,0
0,58,363,449,0,-239,1,0
0,59,172,324,0,-35,1,0
0,60,701,178,0,5,1,0
0,61,665,424,0,78,1,0
0,62,143,404,0,-88,1,0
0,63,176,551,0,-233,1,0
0,64,186,450,0,31,1,0
1,0,545,321,0,-5,0,0
1,1,520,354,0,-3,0,0
1,2,506,21,0,-226,0,0
1,3,637,598,0,-193,0,0
1,4,598,664,0,12,0,0
1,5,272,168,0,25,0,0
1,6,598,517,0,-124,0,0
1,7,134,384,0,11,0,0
1,8,616,332,0,87,0,0
1,9,635,675,0,-268,0,0
1,10,292,451,0,-206,0,0
1,11,492,398,0,-30,0,0
1,12,556,287,0,-143,0,0
1,13,300,404,0,-167,0,0
1,14,679,398,0,-262,0,0
1,15,262,59,0,54,0,0
1,16,592,261,0,-1,0,0
1,17,555,506,0,-41,0,0
1,18,210,232,0,-169,0,0
1,19,467,550,0,-148,0,0
1,20,726,165,0,-178,1,0
1,21,116,178,0,-48,1,0
1,22,473,428,0,-50,1,0
1,23,319,244,0,-37,1,0
1,24,211,371,0,-176,1,0
1,25,449,457,0,-39,1,0
1,26,444,435,0,-269,1,0
1,27,557,555,0,-143,1,0
1,28,357,122,0,-214,1,0
1,29,42,562,0,-194,1,0
1,30,119,729,0,-7,1,0
1,31,433,204,0,-92,1,0
1,32,155,198,0,2,1,0
1,33,476,199,0,-115,1,0
1,34,85,261,0,-147,1,0
1,35,371,45,0,-269,1,0
1,36,519,412,0,-206,1,0
1,37,700,414,0,41,1,0
1,38,524,560,0,59,1,0
1,39,54,494,0,81,1,0
1,40,104,663,0,-74,1,0
1,41,381,494,0,86,1,0
1,42,475,625,0,-91,1,0
1,43,298,174,0,66,1,0
1,44,24,383,0,-214,1,0
1,45,621,401,0,67,1,0
1,46,278,611,0,45,1,0
1,47,238,472,0,-210,1,0
1,48,426,611,0,-6,1,0
1,49,381,190,0,-264,1,0
1,50,445,261,0,-261,1,0
1,51,739,203,0,-94,1,0
1,52,36,66,0,86,1,0
1,53,649,682,0,-19,1,0
1,54,682,71,0,-42,1,0
1,55,10,255,0,59,1,0
1,56,611,229,0,52,1,0
1,57,367,0,0,45,1,0
1,58,360,450,0,-239,1,0
1,59,174,321,0,-35,1,0
1,60,701,175,0,5,1,0
1,61,662,424,0,78,1,0
1,62,145,403,0,-71,1,0
1,63,174,553,0,-230,1,0
1,64,185,447,0,31,1,0
1,65,519,412,0,-206,1,0
2,0,545,318,0,-5,0,0
2,1,520,351,0,-3,0,0
2,2,504,23,0,-226,0,0
2,3,637,601,0,-178,0,0
2,4,598,662,0,12,0,0
2,5,270,165,0,25,0,0
2,6,600,520,0,-152,0,0
2,7,133,382,0,11,0,0
2,8,613,331,0,87,0,0
2,9,632,675,0,-268,0,0
2,10,290,454,0,-210,0,0
2,11,494,396,0,-30,0,0
2,12,558,289,0,-143,0,0
2,13,301,407,0,-167,0,0
2,14,676,398,0,-262,0,0
2,15,260,58,0,74,0,0
2,16,592,258,0,6,0,0
2,17,557,503,0,-41,0,0
2,18,209,235,0,-184,0,0
2,19,468,552,0,-148,0,0
2,20,726,168,0,-178,1,0
2,21,118,176,0,-48,1,0
2,22,476,426,0,-50,1,0
2,23,321,242,0,-37,1,0
2,24,212,374,0,-167,1,0
2,25,451,455,0,-39,1,0
2,26,441,435,0,-269,1,0
2,27,559,558,0,-143,1,0
2,28,356,124,0,-214,1,0
2,29,41,565,0,-194,1,0
2,30,119,726,0,-7,1,0
2,31,436,204,0,-92,1,0
2,32,155,195,0,2,1,0
2,33,479,201,0,-115,1,0
2,34,87,263,0,-147,1,0
2,35,368,45,0,-269,1,0
2,36,518,415,0,-206,1,0
2,37,698,412,0,41,1,0
2,38,522,558,0,59,1,0
2,39,51,493,0,81,1,0
2,40,107,662,0,-74,1,0
2,41,378,494,0,86,1,0
2,42,478,625,0,-91,1,0
2,43,295,173,0,66,1,0
2,44,22,385,0,-214,1,0
2,45,618,400,0,67,1,0
2,46,276,609,0,51,1,0
2,47,236,474,0,-210,1,0
2,48,427,608,0,-6,1,0
2,49,378,192,0,-242,1,0
2,50,442,261,0,-261,1,0
2,51,742,203,0,-94,1,0
2,52,33,66,0,86,1,0
2,53,650,679,0,-19,1,0
2,54,684,69,0,-42,1,0
2,55,7,253,0,59,1,0
2,56,609,227,0,52,1,0
2,57,365,-2,0,45,1,0
2,58,358,452,0,-239,1,0
2,59,174,318,0,-11,1,0
2,60,701,172,0,5,1,0
2,61,659,423,0,78,1,0
2,62,148,402,0,-71,1,0
2,63,172,555,0,-230,1,0
2,64,183,444,0,31,1,0
2,65,518,415,0,-206,1,0
3,0,545,315,0,-5,0,0
3,1,520,348,0,-3,0,0
3,2,502,25,0,-226,0,0
3,3,637,604,0,-178,0,0
3,4,597,659,0,12,0,0
3,5,269,162,0,25,0,0
3,6,601,522,0,-152,0,0
3,7,133,379,0,11,0,0
3,8,610,331,0,87,0,0
3,9,629,675,0,-268,0,0
3,10,289,457,0,-210,0,0
3,11,495,393,0,-30,0,0
3,12,560,292,0,-143,0,0
3,13,301,409,0,-167,0,0
3,14,673,399,0,-262,0,0
3,15,257,57,0,74,0,0
3,16,591,255,0,17,0,0
3,17,559,501,0,-41,0,0
3,18,209,238,0,-184,0,0
3,19,470,555,0,-148,0,0
3,20,725,171,0,-195,1,0
3,21,120,174,0,-48,1,0
3,22,478,424,0,-50,1,0
3,23,323,239,0,-37,1,0
3,24,212,377,0,-167,1,0
3,25,453,452,0,-45,1,0
3,26,439,437,0,-241,1,0
3,27,561,560,0,-143,1,0
3,28,354,127,0,-220,1,0
3,29,40,568,0,-216,1,0
3,30,119,723,0,-7,1,0
3,31,439,204,0,-92,1,0
3,32,155,192,0,2,1,0
3,33,482,202,0,-115,1,0
3,34,88,266,0,-147,1,0
3,35,365,46,0,-269,1,0
3,36,516,417,0,-222,1,0
3,37,696,409,0,41,1,0
3,38,519,557,0,59,1,0
3,39,48,493,0,81,1,0
3,40,110,661,0,-74,1,0
3,41,375,494,0,86,1,0
3,42,481,625,0,-91,1,0
3,43,292,171,0,66,1,0
3,44,20,388,0,-214,1,0
3,45,616,398,0,67,1,0
3,46,273,607,0,51,1,0
3,47,234,477,0,-210,1,0
3,48,427,605,0,-6,1,0
3,49,376,194,0,-223,1,0
3,50,439,262,0,-261,1,0
3,51,745,204,0,-94,1,0
3,52,30,65,0,84,1,0
3,53,651,676,0,-19,1,0
3,54,686,67,0,-42,1,0
3,55,5,252,0,59,1,0
3,56,606,225,0,52,1,0
3,57,363,748,0,45,1,0
3,58,355,453,0,-239,1,0
3,59,175,316,0,-11,1,0
3,60,702,170,0,-23,1,0
3,61,656,422,0,78,1,0
3,62,151,401,0,-71,1,0
3,63,169,556,0,-230,1,0
3,64,182,442,0,31,1,0
3,65,517,417,0,-206,1,0
4,0,546,312,0,-5,0,0
4,1,520,345,0,-3,0,0
4,2,500,27,0,-226,0,0
4,3,637,607,0,-178,0,0
4,4,596,656,0,12,0,0
4,5,268,160,0,25,0,0
4,6,601,525,0,-176,0,0
4,7,131,376,0,22,0,0
4,8,607,331,0,87,0,0
4,9,627,674,0,70,0,0
4,10,287,459,0,-210,0,0
4,11,497,390,0,-30,0,0
4,12,561,295,0,-156,0,0
4,13,303,412,0,-139,0,0
4,14,670,399,0,-262,0,0
4,15,254,56,0,74,0,0
4,16,590,252,0,17,0,0
4,17,561,499,0,-41,0,0
4,18,209,241,0,-174,0,0
4,19,471,558,0,-148,0,0
4,20,724,174,0,-195,1,0
4,21,123,171,0,-48,1,0
4,22,480,422,0,-50,1,0
4,23,325,237,0,-37,1,0
4,24,211,379,0,-196,1,0
4,25,455,450,0,-45,1,0
4,26,436,438,0,-241,1,0
4,27,562,563,0,-143,1,0
4,28,352,129,0,-220,1,0
4,29,38,570,0,-216,1,0
4,30,120,720,0,-7,1,0
4,31,442,204,0,-92,1,0
4,32,155,189,0,-4,1,0
4,33,484,203,0,-115,1,0
4,34,90,268,0,-147,1,0
4,35,362,46,0,-269,1,0
4,36,514,419,0,-222,1,0
4,37,694,407,0,41,1,0
4,38,516,555,0,59,1,0
4,39,45,492,0,81,1,0
4,40,113,661,0,-86,1,0
4,41,372,494,0,86,1,0
4,42,484,625,0,-91,1,0
4,43,289,170,0,66,1,0
4,44,19,390,0,-214,1,0
4,45,613,397,0,67,1,0
4,46,271,605,0,51,1,0
4,47,233,480,0,-210,1,0
4,48,427,602,0,-6,1,0
4,49,374,196,0,-223,1,0
4,50,436,261,0,82,1,0
4,51,748,204,0,-94,1,0
4,52,27,65,0,84,1,0
4,53,651,673,0,-19,1,0
4,54,688,65,0,-42,1,0
4,55,3,249,0,29,1,0
4,56,604,223,0,52,1,0
4,57,361,746,0,45,1,0
4,58,352,455,0,-239,1,0
4,59,176,313,0,-11,1,0
4,60,703,167,0,-23,1,0
4,61,653,422,0,79,1,0
4,62,154,400,0,-71,1,0
4,63,168,559,0,-213,1,0
4,64,180,439,0,31,1,0
4,65,515,420,0,-211,1,0
5,0,546,309,0,-5,0,0
5,1,520,342,0,-3,0,0
5,2,498,29,0,-226,0,0
5,3,637,610,0,-178,0,0
5,4,595,653,0,23,0,0
5,5,266,157,0,25,0,0
5,6,601,528,0,-176,0,0
5,7,130,373,0,22,0,0
5,8,604,331,0,87,0,0
5,9,624,673,0,70,0,0
5,10,286,462,0,-210,0,0
5,11,498,388,0,-30,0,0
5,12,562,297,0,-156,0,0
5,13,305,414,0,-139,0,0
5,14,667,399,0,90,0,0
5,15,251,54,0,51,0,0
5,16,589,249,0,17,0,0
5,17,563,497,0,-51,0,0
5,18,210,244,0,-174,0,0
5,19,473,560,0,-148,0,0
5,20,724,177,0,-195,1,0
5,21,125,170,0,-58,1,0
5,22,482,420,0,-50,1,0
5,23,326,235,0,-37,1,0
5,24,211,382,0,-196,1,0
5,25,457,448,0,-45,1,0
5,26,433,440,0,-241,1,0
5,27,564,565,0,-143,1,0
5,28,350,131,0,-220,1,0
5,29,37,573,0,-199,1,0
5,30,120,717,0,-7,1,0
5,31,445,205,0,-92,1,0
5,32,155,186,0,-4,1,0
5,33,487,204,0,-115,1,0
5,34,90,271,0,-173,1,0
5,35,359,46,0,-267,1,0
5,36,512,422,0,-208,1,0
5,37,692,405,0,41,1,0
5,38,514,554,0,71,1,0
5,39,42,492,0,81,1,0
5,40,116,661,0,-86,1,0
5,41,369,493,0,86,1,0
5,42,487,625,0,-91,1,0
5,43,287,169,0,66,1,0
5,44,18,393,0,-196,1,0
5,45,610,396,0,67,1,0
5,46,269,603,0,51,1,0
5,47,231,482,0,-210,1,0
5,48,428,600,0,-6,1,0
5,49,372,198,0,-223,1,0
5,50,433,261,0,82,1,0
5,51,751,204,0,-94,1,0
5,52,24,64,0,71,1,0
5,53,652,670,0,-19,1,0
5,54,690,63,0,-54,1,0
5,55,3,246,0,1,1,0
5,56,601,223,0,76,1,0
5,57,359,744,0,45,1,0
5,58,350,456,0,-239,1,0
5,59,176,310,0,-11,1,0
5,60,704,164,0,-23,1,0
5,61,650,421,0,79,1,0
5,62,157,399,0,-71,1,0
5,63,166,561,0,-213,1,0
5,64,178,437,0,47,1,0
5,65,513,422,0,-211,1,0
6,0,545,306,0,16,0,0
6,1,520,339,0,-3,0,0
6,2,496,32,0,-211,0,0
6,3,637,613,0,-178,0,0
6,4,594,650,0,23,0,0
6,5,265,154,0,25,0,0
6,6,602,531,0,-176,0,0
6,7,130,370,0,6,0,0
6,8,601,331,0,87,0,0
6,9,621,672,0,70,0,0
6,10,284,464,0,-210,0,0
6,11,500,385,0,-30,0,0
6,12,564,300,0,-156,0,0
6,13,307,416,0,-147,0,0
6,14,664,400,0,-242,0,0
6,15,249,52,0,51,0,0
6,16,588,246,0,17,0,0
6,17,566,496,0,-66,0,0
6,18,210,247,0,-174,0,0
6,19,475,562,0,-143,0,0
6,20,723,180,0,-195,1,0
6,21,128,168,0,-58,1,0
6,22,485,419,0,-50,1,0
6,23,328,232,0,-37,1,0
6,24,210,385,0,-196,1,0
6,25,460,446,0,-45,1,0
6,26,431,441,0,-241,1,0
6,27,566,567,0,-143,1,0
6,28,348,134,0,-220,1,0
6,29,36,576,0,-199,1,0
6,30,120,714,0,-7,1,0
6,31,448,205,0,-92,1,0
6,32,156,183,0,-4,1,0
6,33,490,206,0,-115,1,0
6,34,91,274,0,-173,1,0
6,35,356,46,0,-267,1,0
6,36,511,425,0,-198,1,0
6,37,691,402,0,41,1,0
6,38,511,553,0,71,1,0
6,39,39,491,0,81,1,0
6,40,119,661,0,-86,1,0
6,41,366,493,0,86,1,0
6,42,490,625,0,-91,1,0
6,43,284,168,0,66,1,0
6,44,17,396,0,-196,1,0
6,45,607,395,0,67,1,0
6,46,266,602,0,51,1,0
6,47,230,485,0,-210,1,0
6,48,428,597,0,-6,1,0
6,49,370,201,0,-223,1,0
6,50,430,260,0,83,1,0
6,51,3,204,0,-94,1,0
6,52,21,63,0,78,1,0
6,53,652,667,0,4,1,0
6,54,692,60,0,-31,1,0
6,55,3,243,0,1,1,0
6,56,598,222,0,76,1,0
6,57,357,742,0,49,1,0
6,58,347,458,0,-239,1,0
6,59,177,307,0,-11,1,0
6,60,705,161,0,-23,1,0
6,61,647,421,0,79,1,0
6,62,160,399,0,-71,1,0
6,63,164,564,0,-213,1,0
6,64,176,435,0,33,1,0
6,65,512,425,0,-212,1,0
7,0,544,304,0,16,0,0
7,1,521,336,0,-16,0,0
7,2,495,34,0,-211,0,0
7,3,638,616,0,-178,0,0
7,4,593,647,0,23,0,0
7,5,264,152,0,31,0,0
7,6,602,534,0,-176,0,0
7,7,130,367,0,6,0,0
7,8,598,331,0,87,0,0
7,9,618,672,0,82,0,0
7,10,282,467,0,-220,0,0
7,11,502,383,0,-46,0,0
7,12,564,303,0,-182,0,0
7,13,308,419,0,-147,0,0
7,14,661,402,0,-242,0,0
7,15,247,51,0,51,0,0
7,16,587,244,0,17,0,0
7,17,569,495,0,-66,0,0
7,18,210,250,0,-174,0,0
7,19,475,565,0,-172,0,0
7,20,722,183,0,-193,1,0
7,21,130,167,0,-58,1,0
7,22,487,417,0,-50,1,0
7,23,330,230,0,-34,1,0
7,24,209,388,0,-196,1,0
7,25,462,444,0,-45,1,0
7,26,428,443,0,-241,1,0
7,27,568,570,0,-149,1,0
7,28,345,135,0,-246,1,0
7,29,36,579,0,-177,1,0
7,30,121,711,0,-9,1,0
7,31,451,206,0,-108,1,0
7,32,156,180,0,-14,1,0
7,33,492,207,0,-115,1,0
7,34,91,277,0,-173,1,0
7,35,353,46,0,-267,1,0
7,36,511,427,0,-198,1,0
7,37,689,400,0,41,1,0
7,38,508,552,0,71,1,0
7,39,36,491,0,81,1,0
7,40,122,660,0,-86,1,0
7,41,363,493,0,86,1,0
7,42,493,625,0,-91,1,0
7,43,281,167,0,66,1,0
7,44,16,399,0,-196,1,0
7,45,605,394,0,67,1,0
7,46,264,600,0,51,1,0
7,47,228,487,0,-210,1,0
7,48,428,594,0,-6,1,0
7,49,368,203,0,-223,1,0
7,50,427,260,0,83,1,0
7,51,6,205,0,-94,1,0
7,52,18,63,0,78,1,0
7,53,651,665,0,32,1,0
7,54,693,58,0,-31,1,0
7,55,3,240,0,1,1,0
7,56,595,222,0,-264,1,0
7,57,354,740,0,49,1,0
7,58,345,459,0,-238,1,0
7,59,177,304,0,-11,1,0
7,60,707,159,0,-23,1,0
7,61,644,420,0,79,1,0
7,62,162,398,0,-71,1,0
7,63,163,566,0,-213,1,0
7,64,175,432,0,33,1,0
7,65,510,428,0,-212,1,0
8,0,543,301,0,16,0,0
8,1,522,333,0,-16,0,0
8,2,493,37,0,-211,0,0
8,3,638,619,0,-178,0,0
8,4,592,645,0,23,0,0
8,5,262,149,0,31,0,0
8,6,602,537,0,-168,0,0
8,7,129,364,0,6,0,0
8,8,595,331,0,87,0,0
8,9,615,671,0,82,0,0
8,10,281,469,0,-220,0,0
8,11,504,381,0,-34,0,0
8,12,563,306,0,-182,0,0
8,13,311,420,0,-117,0,0
8,14,659,403,0,-242,0,0
8,15,244,49,0,51,0,0
8,16,587,241,0,17,0,0
8,17,571,493,0,-66,0,0
8,18,211,253,0,-174,0,0
8,19,476,568,0,-172,0,0
8,20,722,186,0,-193,1,0
8,21,133,165,0,-58,1,0
8,22,489,415,0,-50,1,0
8,23,331,227,0,-34,1,0
8,24,208,391,0,-196,1,0
8,25,464,442,0,-45,1,0
8,26,426,445,0,-231,1,0
8,27,569,573,0,-149,1,0
8,28,342,136,0,-246,1,0
8,29,36,582,0,-177,1,0
8,30,122,708,0,-24,1,0
8,31,453,206,0,-108,1,0
8,32,158,177,0,-42,1,0
8,33,495,208,0,-115,1,0
8,34,91,280,0,-173,1,0
8,35,350,46,0,-267,1,0
8,36,510,430,0,-198,1,0
8,37,687,398,0,41,1,0
8,38,505,551,0,71,1,0
8,39,33,490,0,81,1,0
8,40,125,661,0,-108,1,0
8,41,360,493,0,86,1,0
8,42,496,625,0,-91,1,0
8,43,279,165,0,66,1,0
8,44,15,402,0,-196,1,0
8,45,602,393,0,67,1,0
8,46,262,598,0,51,1,0
8,47,227,490,0,-210,1,0
8,48,429,591,0,-6,1,0
8,49,365,204,0,-252,1,0
8,50,424,260,0,83,1,0
8,51,9,204,0,-80,1,0
8,52,15,62,0,78,1,0
8,53,649,662,0,32,1,0
8,54,695,56,0,-38,1,0
8,55,3,237,0,1,1,0
8,56,592,223,0,-264,1,0
8,57,352,738,0,49,1,0
8,58,343,462,0,-222,1,0
8,59,178,301,0,-11,1,0
8,60,708,156,0,-35,1,0
8,61,641,419,0,79,1,0
8,62,165,396,0,-70,1,0
8,63,161,569,0,-213,1,0
8,64,172,430,0,52,1,0
8,65,509,430,0,-212,1,0
8,66,157,177,0,-14,1,0
9,0,543,298,0,16,0,0
9,1,522,330,0,-8,0,0
9,2,492,39,0,-211,0,0
9,3,638,622,0,-178,0,0
9,4,591,642,0,23,0,0
9,5,261,147,0,31,0,0
9,6,603,540,0,-168,0,0
9,7,129,361,0,0,0,0
9,8,592,330,0,87,0,0
9,9,612,671,0,82,0,0
9,10,279,471,0,-220,0,0
9,11,505,378,0,-34,0,0
9,12,562,309,0,-201,0,0
9,13,313,422,0,-131,0,0
9,14,656,405,0,-242,0,0
9,15,243,46,0,39,0,0
9,16,586,238,0,17,0,0
9,17,574,492,0,-66,0,0
9,18,211,256,0,-174,0,0
9,19,476,571,0,-172,0,0
9,20,721,189,0,-193,1,0
9,21,135,163,0,-44,1,0
9,22,492,413,0,-50,1,0
9,23,334,226,0,-55,1,0
9,24,208,394,0,-177,1,0
9,25,466,440,0,-45,1,0
9,26,423,445,0,-259,1,0
9,27,571,575,0,-149,1,0
9,28,340,137,0,-246,1,0
9,29,36,585,0,-177,1,0
9,30,123,705,0,-24,1,0
9,31,456,207,0,-108,1,0
9,32,160,175,0,-42,1,0
9,33,498,210,0,-115,1,0
9,34,92,283,0,-173,1,0
9,35,347,46,0,-267,1,0
9,36,509,433,0,-198,1,0
9,37,684,396,0,59,1,0
9,38,502,550,0,71,1,0
9,39,30,490,0,81,1,0
9,40,127,662,0,-108,1,0
9,41,357,493,0,86,1,0
9,42,499,625,0,-91,1,0
9,43,276,164,0,66,1,0
9,44,15,405,0,-192,1,0
9,45,599,391,0,67,1,0
9,46,259,597,0,76,1,0
9,47,225,493,0,-210,1,0
9,48,429,588,0,-15,1,0
9,49,362,205,0,-252,1,0
9,50,421,259,0,83,1,0
9,51,12,204,0,-80,1,0
9,52,12,62,0,78,1,0
9,53,647,660,0,32,1,0
9,54,697,53,0,-38,1,0
9,55,3,234,0,1,1,0
9,56,589,223,0,-264,1,0
9,57,350,736,0,49,1,0
9,58,341,464,0,-222,1,0
9,59,178,298,0,-11,1,0
9,60,710,154,0,-35,1,0
9,61,638,419,0,79,1,0
9,62,168,395,0,-70,1,0
9,63,160,571,0,-213,1,0
9,64,170,429,0,52,1,0
9,65,508,433,0,-194,1,0
9,66,158,174,0,-14,1,0
10,0,542,295,0,16,0,0
10,1,523,327,0,-8,0,0
10,2,490,42,0,-211,0,0
10,3,638,625,0,-178,0,0
10,4,589,639,0,23,0,0
10,5,259,144,0,31,0,0
10,6,604,543,0,-168,0,0
10,7,130,358,0,-9,0,0
10,8,589,330,0,87,0,0
10,9,609,671,0,82,0,0
10,10,277,474,0,-220,0,0
10,11,507,376,0,-34,0,0
10,12,561,312,0,-201,0,0
10,13,316,424,0,-131,0,0
10,14,654,406,0,-242,0,0
10,15,241,44,0,39,0,0
10,16,585,235,0,17,0,0
10,17,577,491,0,-66,0,0
10,18,211,259,0,-174,0,0
10,19,477,574,0,-153,0,0
10,20,720,192,0,-193,1,0
10,21,137,161,0,-44,1,0
10,22,494,411,0,-62,1,0
10,23,336,224,0,-55,1,0
10,24,208,397,0,-177,1,0
10,25,468,438,0,-45,1,0
10,26,420,446,0,-259,1,0
10,27,572,578,0,-149,1,0
10,28,337,139,0,-246,1,0
10,29,36,588,0,-177,1,0
10,30,125,703,0,-24,1,0
10,31,459,208,0,-108,1,0
10,32,162,173,0,-42,1,0
10,33,501,211,0,-115,1,0
10,34,93,286,0,-154,1,0
10,35,344,46,0,-267,1,0
10,36,508,436,0,-198,1,0
10,37,681,395,0,59,1,0
10,38,499,549,0,71,1,0
10,39,27,490,0,-260,1,0
10,40,130,664,0,-129,1,0
10,41,354,492,0,86,1,0
10,42,502,625,0,-91,1,0
10,43,273,163,0,66,1,0
10,44,14,408,0,-192,1,0
10,45,596,390,0,67,1,0
10,46,256,596,0,76,1,0
10,47,224,495,0,-210,1,0
10,48,431,586,0,-44,1,0
10,49,359,206,0,-252,1,0
10,50,418,259,0,83,1,0
10,51,15,203,0,-80,1,0
10,52,9,61,0,78,1,0
10,53,646,657,0,29,1,0
10,54,699,51,0,-38,1,0
10,55,3,231,0,-1,1,0
10,56,586,223,0,-264,1,0
10,57,347,734,0,49,1,0
10,58,339,466,0,-222,1,0
10,59,178,295,0,13,1,0
10,60,711,151,0,-20,1,0
10,61,635,418,0,79,1,0
10,62,171,394,0,-70,1,0
10,63,158,574,0,-213,1,0
10,64,168,427,0,49,1,0
10,65,507,436,0,-194,1,0
10,66,158,171,0,-14,1,0
10,67,179,295,0,-11,1,0
