frame,id,x,y,image_index,angle,agent,prey consumed
0,0,327,706,0,-189,0,1
0,1,389,205,0,-150,0,0
0,2,92,370,0,-235,0,0
0,3,410,199,0,-100,0,0
0,4,441,386,0,-16,0,0
0,5,730,620,0,-68,0,0
0,6,69,119,0,-79,0,0
0,7,544,675,0,-212,0,1
0,8,467,265,0,-26,0,0
0,9,718,389,0,-144,0,0
0,10,651,259,0,-3,0,0
0,11,587,277,0,-188,0,0
0,12,490,496,0,-216,0,0
0,13,51,256,0,72,0,0
0,14,426,121,0,-182,0,0
0,15,202,18,0,-106,0,0
0,16,151,637,0,81,0,0
0,17,536,108,0,-37,0,0
0,18,698,343,0,-155,0,0
0,19,553,118,0,-66,0,0
0,20,545,577,0,-197,1,0
0,21,450,638,0,-100,1,0
0,22,672,696,0,-51,1,0
0,23,599,745,0,89,1,0
0,24,417,651,0,-181,1,0
0,25,559,409,0,55,1,0
0,26,15,579,0,55,1,0
0,27,352,477,0,-18,1,0
0,28,582,225,0,-5,1,0
0,29,287,200,0,-114,1,0
0,30,552,127,0,-243,1,0
0,31,249,377,0,75,1,0
0,32,389,704,0,35,1,0
0,33,710,198,0,-19,1,0
0,34,169,619,0,-186,1,0
0,35,670,384,0,-65,1,0
0,36,649,656,0,0,1,0
0,37,598,634,0,26,1,0
0,38,312,62,0,-36,1,0
0,39,337,453,0,-230,1,0
0,40,324,713,0,-258,1,0
0,41,569,40,0,-182,1,0
0,42,660,100,0,56,1,0
0,43,658,666,0,-11,1,0
0,44,470,288,0,-240,1,0
0,45,565,711,0,-98,1,0
0,46,426,422,0,-212,1,0
0,47,70,102,0,-145,1,0
0,48,227,357,0,-183,1,0
0,49,533,674,0,9,1,0
0,50,26,569,0,36,1,0
0,51,263,228,0,-172,1,0
0,52,421,609,0,-149,1,0
0,53,505,166,0,-10,1,0
0,54,442,646,0,-19,1,0
0,55,594,328,0,-27,1,0
0,56,478,88,0,-104,1,0
0,57,738,714,0,-174,1,0
0,58,94,334,0,23,1,0
0,59,584,57,0,-99,1,0
0,60,510,203,0,-23,1,0
0,61,744,590,0,-20,1,0
0,62,741,581,0,-239,1,0
0,63,558,29,0,-245,1,0
0,64,337,289,0,-141,1,0
1,0,326,709,0,-189,0,0
1,1,391,207,0,-150,0,0
