frame,id,x,y,image_index,angle,agent,prey consumed
0,0,597,285,0,-189,0,0
0,1,49,408,0,-229,0,0
0,2,107,221,0,-262,0,0
0,3,231,495,0,-168,0,1
0,4,489,257,0,-116,0,0
0,5,521,368,0,-149,0,0
0,6,735,62,0,-248,0,0
0,7,327,301,0,-239,0,0
0,8,592,657,0,-149,0,0
0,9,605,532,0,-228,0,0
0,10,53,414,0,-200,0,0
0,11,631,557,0,-80,0,0
0,12,296,552,0,-111,0,0
0,13,603,223,0,-169,0,0
0,14,511,238,0,-126,0,0
0,15,134,622,0,32,0,0
0,16,342,718,0,48,0,0
0,17,680,576,0,31,0,0
0,18,263,422,0,44,0,0
0,19,49,550,0,43,0,0
0,20,643,266,0,-64,1,0
0,21,188,386,0,-264,1,0
0,22,255,85,0,47,1,0
0,23,303,297,0,-107,1,0
0,24,381,723,0,-69,1,0
0,25,380,602,0,34,1,0
0,26,656,655,0,-164,1,0
0,27,576,137,0,-236,1,0
0,28,502,740,0,15,1,0
0,29,581,200,0,-28,1,0
0,30,486,6,0,77,1,0
0,31,580,425,0,76,1,0
0,32,510,475,0,-75,1,0
0,33,107,46,0,-182,1,0
0,34,552,356,0,-174,1,0
0,35,521,153,0,16,1,0
0,36,357,742,0,-85,1,0
0,37,482,225,0,17,1,0
0,38,26,444,0,2,1,0
0,39,238,490,0,-255,1,0
0,40,53,423,0,36,1,0
0,41,33,220,0,-226,1,0
0,42,380,7,0,-7,1,0
0,43,159,366,0,-36,1,0
0,44,743,317,0,-136,1,0
0,45,622,473,0,60,1,0
0,46,582,370,0,-261,1,0
0,47,161,51,0,-25,1,0
0,48,248,466,0,-15,1,0
0,49,94,586,0,6,1,0
0,50,50,449,0,-241,1,0
0,51,239,658,0,-92,1,0
0,52,570,710,0,-83,1,0
0,53,249,279,0,79,1,0
0,54,89,645,0,89,1,0
0,55,612,469,0,-43,1,0
0,56,474,472,0,-81,1,0
0,57,371,311,0,-24,1,0
0,58,386,506,0,4,1,0
0,59,451,268,0,-260,1,0
0,60,489,486,0,-22,1,0
0,61,601,479,0,-13,1,0
0,62,34,258,0,-61,1,0
0,63,270,581,0,-11,1,0
0,64,462,593,0,-84,1,0
1,0,597,288,0,-176,0,0
1,1,47,410,0,-229,0,1
1,2,104,220,0,72,0,0
1,3,232,497,0,-150,0,0
1,4,492,258,0,-116,0,0
1,5,522,370,0,-149,0,0
1,6,732,62,0,85,0,0
1,7,324,303,0,-239,0,0
1,8,593,659,0,-149,0,0
1,9,603,534,0,-228,0,0
1,10,52,417,0,-185,0,0
1,11,634,556,0,-80,0,0
1,12,299,552,0,-90,0,0
1,13,604,226,0,-169,0,0
1,14,514,240,0,-126,0,0
1,15,133,619,0,32,0,0
1,16,340,716,0,48,0,0
1,17,679,574,0,31,0,0
1,18,261,420,0,44,0,0
1,19,47,548,0,43,0,0
1,20,646,265,0,-64,1,0
1,21,185,385,0,75,1,0
1,22,253,83,0,47,1,0
1,23,306,298,0,-107,1,0
1,24,383,721,0,-47,1,0
1,25,378,600,0,34,1,0
1,26,657,658,0,-164,1,0
1,27,573,138,0,-250,1,0
1,28,502,738,0,15,1,0
1,29,582,197,0,-28,1,0
1,30,483,5,0,77,1,0
1,31,577,424,0,75,1,0
1,32,512,474,0,-67,1,0
1,33,107,49,0,-182,1,0
1,34,552,359,0,-174,1,0
1,35,520,150,0,16,1,0
1,36,360,741,0,-85,1,0
1,37,481,222,0,17,1,0
1,38,26,441,0,2,1,0
1,40,51,421,0,36,1,0
1,41,31,222,0,-226,1,0
1,42,380,4,0,4,1,0
1,43,159,363,0,-7,1,0
1,44,745,319,0,-136,1,0
1,45,619,471,0,60,1,0
1,46,580,371,0,-261,1,0
1,47,162,48,0,-25,1,0
1,48,249,463,0,-32,1,0
1,49,93,583,0,6,1,0
1,50,47,450,0,-257,1,0
1,51,242,658,0,-92,1,0
1,52,573,709,0,-83,1,0
1,53,246,278,0,79,1,0
1,54,86,645,0,89,1,0
1,55,614,467,0,-43,1,0
1,56,477,472,0,-81,1,0
1,57,372,308,0,-24,1,0
1,58,386,503,0,4,1,0
1,59,448,269,0,-252,1,0
1,60,490,483,0,-22,1,0
1,61,601,476,0,-13,1,0
1,62,37,257,0,-61,1,0
1,63,271,578,0,-11,1,0
1,64,465,593,0,-84,1,0
2,0,597,291,0,-176,0,0
2,1,44,412,0,-225,0,0
2,2,101,219,0,72,0,0
2,3,234,500,0,-150,0,0
2,4,495,259,0,-116,0,0
2,5,524,373,0,-149,0,0
2,6,729,61,0,85,0,0
2,7,322,304,0,-239,0,1
2,8,595,662,0,-149,0,0
2,9,600,536,0,-238,0,0
2,10,52,420,0,-185,0,0
2,11,637,556,0,-80,0,0
2,12,302,552,0,-90,0,0
2,13,605,229,0,-169,0,0
2,14,516,241,0,-126,0,0
2,15,131,617,0,45,0,0
2,16,338,714,0,48,0,0
2,17,677,571,0,31,0,0
2,18,259,418,0,43,0,0
2,19,46,545,0,14,0,0
2,20,648,264,0,-64,1,0
2,21,182,384,0,75,1,0
2,22,251,81,0,47,1,0
2,23,309,299,0,-111,1,0
2,24,386,719,0,-47,1,0
2,25,377,597,0,10,1,0
2,26,658,661,0,-164,1,0
2,27,570,139,0,-250,1,0
2,28,501,735,0,15,1,0
2,29,584,195,0,-28,1,0
2,30,480,4,0,77,1,0
2,31,574,423,0,75,1,0
2,32,515,472,0,-67,1,0
2,33,107,52,0,-182,1,0
2,34,552,362,0,-174,1,0
2,35,519,147,0,16,1,0
2,36,363,741,0,-85,1,0
2,37,479,219,0,40,1,0
2,38,26,438,0,2,1,0
2,41,29,224,0,-226,1,0
2,42,380,1,0,4,1,0
2,43,159,360,0,-7,1,0
2,44,748,320,0,-106,1,0
2,45,617,470,0,60,1,0
2,46,577,371,0,-261,1,0
2,47,164,45,0,-25,1,0
2,48,251,461,0,-32,1,0
2,49,93,580,0,6,1,0
2,50,44,451,0,-257,1,0
2,51,245,658,0,-92,1,0
2,52,576,709,0,-83,1,0
2,53,243,277,0,79,1,0
2,54,83,645,0,89,1,0
2,55,616,465,0,-43,1,0
2,56,480,473,0,-110,1,0
2,57,374,305,0,-24,1,0
2,58,386,500,0,4,1,0
2,59,445,270,0,-252,1,0
2,60,491,480,0,-22,1,0
2,61,602,473,0,-13,1,0
2,62,40,255,0,-61,1,0
2,63,270,575,0,19,1,0
2,64,468,592,0,-84,1,0
3,0,597,294,0,-176,0,0
3,1,42,414,0,-225,0,0
3,2,98,218,0,72,0,0
3,3,235,502,0,-150,0,0
3,4,497,261,0,-116,0,0
3,5,526,375,0,-135,0,0
3,6,726,61,0,85,0,0
3,7,319,306,0,-239,0,0
3,8,596,664,0,-149,0,0
3,9,598,538,0,-238,0,0
3,10,52,423,0,-185,0,0
3,11,640,555,0,-80,0,0
3,12,305,552,0,-90,0,0
3,13,605,232,0,-169,0,0
3,14,518,243,0,-126,0,0
3,15,129,615,0,45,0,0
3,16,336,712,0,48,0,0
3,17,676,569,0,31,0,0
3,18,257,416,0,43,0,0
3,19,46,542,0,-6,0,0
3,20,651,264,0,-84,1,0
3,21,179,383,0,75,1,0
3,22,249,79,0,47,1,0
3,24,388,717,0,-47,1,0
3,25,376,594,0,27,1,0
3,26,659,664,0,-164,1,0
3,27,567,140,0,-250,1,0
3,28,500,732,0,15,1,0
3,29,585,192,0,-28,1,0
3,30,477,4,0,77,1,0
3,31,571,423,0,75,1,0
3,32,518,471,0,-67,1,0
3,33,107,55,0,-182,1,0
3,34,553,365,0,-174,1,0
3,35,518,144,0,16,1,0
3,36,366,741,0,-85,1,0
3,37,477,217,0,40,1,0
3,38,26,435,0,2,1,0
3,41,27,227,0,-226,1,0
3,42,380,-2,0,4,1,0
3,43,160,357,0,-7,1,0
3,44,751,321,0,-106,1,0
3,45,614,468,0,60,1,0
3,46,574,372,0,-261,1,0
3,47,164,42,0,-8,1,0
3,48,252,458,0,-32,1,0
3,49,93,577,0,6,1,0
3,50,41,451,0,-257,1,0
3,51,248,658,0,-92,1,0
3,52,579,709,0,-83,1,0
3,53,240,277,0,79,1,0
3,54,80,646,0,-258,1,0
3,55,618,463,0,-54,1,0
