frame,id,x,y,image_index,angle,agent,prey consumed
0,0,705,233,0,-47,0,0
0,1,102,224,0,-168,0,0
0,2,557,446,0,-92,0,0
0,3,78,334,0,-123,0,0
0,4,730,154,0,-210,0,0
0,5,627,464,0,-138,0,0
0,6,662,507,0,56,0,0
0,7,129,396,0,-15,0,0
0,8,75,473,0,-135,0,0
0,9,504,224,0,-37,0,0
0,10,343,617,0,-87,0,0
0,11,191,216,0,-258,0,0
0,12,487,547,0,42,0,0
0,13,267,359,0,-201,0,0
0,14,687,372,0,-68,0,0
0,15,274,524,0,-206,0,0
0,16,21,110,0,-152,0,0
0,17,696,23,0,-26,0,0
0,18,374,608,0,-80,0,0
0,19,185,243,0,-184,0,0
0,20,467,97,0,15,1,0
0,21,146,481,0,5,1,0
0,22,339,251,0,-32,1,0
0,23,171,200,0,-73,1,0
0,24,484,137,0,70,1,0
0,25,403,211,0,-221,1,0
0,26,64,588,0,-238,1,0
0,27,650,572,0,83,1,0
0,28,307,521,0,18,1,0
0,29,602,99,0,-3,1,0
0,30,326,434,0,-232,1,0
0,31,64,701,0,-95,1,0
0,32,737,502,0,-249,1,0
0,33,31,50,0,47,1,0
0,34,106,305,0,33,1,0
0,35,414,35,0,74,1,0
0,36,408,515,0,-65,1,0
0,37,49,524,0,-99,1,0
0,38,641,275,0,-202,1,0
0,39,132,668,0,-122,1,0
0,40,226,666,0,11,1,0
0,41,552,718,0,-98,1,0
0,42,746,147,0,-2,1,0
0,43,530,625,0,-123,1,0
0,44,218,555,0,-135,1,0
0,45,318,98,0,-22,1,0
0,46,604,214,0,-86,1,0
0,47,575,529,0,84,1,0
0,48,37,316,0,37,1,0
0,49,270,298,0,-242,1,0
0,50,285,140,0,50,1,0
0,51,515,637,0,-17,1,0
0,52,579,552,0,-37,1,0
0,53,499,644,0,-207,1,0
0,54,424,664,0,-4,1,0
0,55,713,334,0,-255,1,0
0,56,456,89,0,71,1,0
0,57,635,267,0,-187,1,0
0,58,495,77,0,-16,1,0
0,59,260,30,0,-171,1,0
0,60,595,77,0,-89,1,0
0,61,701,340,0,-159,1,0
0,62,479,745,0,-214,1,0
0,63,469,568,0,-141,1,0
0,64,100,468,0,56,1,0
1,0,707,231,0,-36,0,0
1,1,103,227,0,-168,0,0
1,2,560,446,0,-92,0,0
1,3,81,335,0,-123,0,0
1,4,729,157,0,-199,0,0
1,5,629,467,0,-138,0,0
1,6,660,505,0,56,0,0
1,7,129,393,0,-12,0,0
1,8,77,475,0,-135,0,0
1,9,506,221,0,-37,0,0
1,10,346,617,0,-98,0,0
1,11,188,216,0,-258,0,0
1,12,485,545,0,42,0,0
1,13,265,361,0,-218,0,0
1,14,690,370,0,-68,0,0
1,15,273,527,0,-206,0,0
1,16,23,113,0,-152,0,0
1,17,697,20,0,-26,0,0
1,18,377,608,0,-80,0,0
1,19,185,246,0,-184,0,0
1,20,465,95,0,28,1,0
1,21,146,478,0,5,1,0
1,22,341,249,0,-32,1,0
1,23,174,199,0,-73,1,0
1,24,482,136,0,57,1,0
1,25,401,213,0,-212,1,0
1,26,61,590,0,-238,1,0
1,27,647,572,0,83,1,0
1,28,306,519,0,18,1,0
1,29,602,96,0,-3,1,0
1,30,324,436,0,-232,1,0
1,31,67,702,0,-95,1,0
1,32,735,503,0,-249,1,0
1,33,28,48,0,47,1,0
1,34,104,303,0,33,1,0
1,35,411,34,0,74,1,0
1,36,411,514,0,-65,1,0
1,37,52,525,0,-99,1,0
1,38,640,277,0,-202,1,0
1,39,134,670,0,-122,1,0
1,40,225,663,0,11,1,0
1,41,555,718,0,-98,1,0
1,42,745,144,0,15,1,0
1,43,533,625,0,-107,1,0
1,44,219,558,0,-153,1,0
1,45,320,95,0,-22,1,0
1,46,607,214,0,-86,1,0
1,47,573,530,0,-257,1,0
1,48,36,314,0,37,1,0
1,49,267,300,0,-242,1,0
1,50,283,138,0,50,1,0
1,51,516,634,0,-17,1,0
1,52,580,550,0,-37,1,0
1,53,498,647,0,-207,1,0
1,54,424,661,0,-4,1,0
1,55,710,335,0,-255,1,0
1,56,453,88,0,71,1,0
1,57,635,270,0,-187,1,0
1,58,495,74,0,-16,1,0
1,59,261,33,0,-171,1,0
1,60,598,77,0,-89,1,0
1,61,702,342,0,-159,1,0
1,62,478,748,0,-214,1,0
1,63,471,570,0,-141,1,0
1,64,97,467,0,72,1,0
2,0,709,228,0,-36,0,0
2,1,103,230,0,-182,0,0
2,2,563,447,0,-92,0,0
2,3,83,337,0,-123,0,0
2,4,728,160,0,-199,0,0
2,5,631,469,0,-138,0,0
2,6,657,503,0,56,0,0
2,7,130,390,0,-12,0,0
2,8,80,477,0,-135,0,0
2,9,508,219,0,-37,0,0
2,10,348,618,0,-105,0,0
2,11,185,217,0,-258,0,0
2,12,483,542,0,42,0,0
2,13,263,363,0,-218,0,0
2,14,692,368,0,-41,0,0
2,15,272,529,0,-206,0,0
2,16,24,115,0,-156,0,0
2,17,699,17,0,-26,0,0
2,18,380,607,0,-80,0,0
2,19,185,249,0,-184,0,0
2,20,464,92,0,19,1,0
2,21,145,475,0,5,1,0
2,22,343,246,0,-32,1,0
2,23,177,198,0,-73,1,0
2,24,479,134,0,57,1,0
2,25,400,216,0,-212,1,0
2,26,59,591,0,-238,1,0
2,27,645,571,0,83,1,0
2,28,305,516,0,18,1,0
2,29,602,93,0,-3,1,0
2,30,321,438,0,-232,1,0
2,31,70,702,0,-95,1,0
2,32,732,503,0,-267,1,0
2,33,26,46,0,47,1,0
2,34,103,300,0,33,1,0
2,35,408,33,0,74,1,0
2,36,414,513,0,-65,1,0
2,37,55,525,0,-99,1,0
2,38,639,280,0,-202,1,0
2,39,137,671,0,-122,1,0
2,40,225,660,0,-8,1,0
2,41,558,719,0,-98,1,0
2,42,744,141,0,15,1,0
2,43,536,626,0,-107,1,0
2,44,221,560,0,-153,1,0
2,45,321,93,0,-22,1,0
2,46,609,214,0,-86,1,0
2,47,570,530,0,-257,1,0
2,48,34,312,0,37,1,0
2,49,265,301,0,-242,1,0
2,50,280,137,0,71,1,0
2,51,516,631,0,-17,1,0
2,52,581,547,0,-8,1,0
2,53,496,650,0,-207,1,0
2,54,424,658,0,-4,1,0
2,55,707,336,0,-255,1,0
2,56,450,87,0,71,1,0
2,57,635,273,0,-182,1,0
2,58,496,71,0,-16,1,0
2,59,262,35,0,-149,1,0
2,60,601,77,0,-89,1,0
2,61,703,345,0,-159,1,0
2,62,476,750,0,-214,1,0
2,63,473,572,0,-141,1,0
2,64,94,466,0,72,1,0
3,0,711,226,0,-36,0,0
3,1,103,233,0,-182,0,0
3,2,566,447,0,-92,0,0
3,3,86,339,0,-123,0,0
3,4,727,163,0,-199,0,0
3,5,633,471,0,-138,0,0
3,6,655,502,0,56,0,0
3,7,131,387,0,-12,0,0
3,8,82,480,0,-135,0,0
3,9,510,216,0,-37,0,0
3,10,351,618,0,-82,0,0
3,11,182,218,0,-261,0,0
3,12,481,540,0,42,0,0
3,13,261,366,0,-218,0,0
3,14,694,366,0,-41,0,0
3,15,270,532,0,-206,0,0
3,16,25,118,0,-156,0,0
3,17,700,15,0,-26,0,0
3,18,383,607,0,-80,0,0
3,19,184,252,0,-184,0,0
3,20,463,89,0,19,1,0
3,21,145,472,0,5,1,0
3,22,344,244,0,-32,1,0
3,23,180,197,0,-73,1,0
3,24,477,132,0,57,1,0
3,25,398,219,0,-205,1,0
3,26,56,593,0,-238,1,0
3,27,642,571,0,83,1,0
3,28,304,513,0,18,1,0
3,29,602,90,0,-3,1,0
3,30,319,439,0,-232,1,0
3,31,73,702,0,-95,1,0
3,32,729,504,0,-267,1,0
3,33,23,44,0,63,1,0
3,34,100,298,0,50,1,0
3,35,405,33,0,74,1,0
3,36,416,512,0,-65,1,0
3,37,58,526,0,-99,1,0
3,38,638,283,0,-202,1,0
3,39,140,673,0,-122,1,0
3,40,226,657,0,-8,1,0
3,41,561,719,0,-98,1,0
3,42,743,138,0,15,1,0
3,43,539,627,0,-107,1,0
3,44,223,562,0,-132,1,0
3,45,320,90,0,6,1,0
3,46,612,213,0,-86,1,0
3,47,567,531,0,-257,1,0
3,48,31,310,0,54,1,0
3,49,262,302,0,-242,1,0
3,50,277,136,0,71,1,0
3,51,517,628,0,-17,1,0
3,52,582,544,0,-21,1,0
3,53,495,652,0,-204,1,0
3,54,425,655,0,-21,1,0
3,55,704,337,0,-255,1,0
3,56,448,86,0,71,1,0
