frame,id,x,y,image_index,angle,agent
0,0,441,346,0,-214,0
0,1,667,350,0,-257,0
0,2,619,528,0,69,0
0,3,586,283,0,-180,0
0,4,362,538,0,-116,0
0,5,587,288,0,-239,0
0,6,271,239,0,-98,0
0,7,402,372,0,-2,0
0,8,604,583,0,75,0
0,9,368,43,0,-236,0
0,10,229,356,0,-138,0
0,11,356,487,0,-97,0
0,12,355,560,0,-184,0
0,13,243,697,0,-94,0
0,14,597,124,0,-142,0
0,15,739,645,0,20,0
0,16,76,305,0,-124,0
0,17,557,171,0,-8,0
0,18,199,41,0,-127,0
0,19,676,290,0,-269,0
0,20,252,406,0,-33,1
0,21,294,727,0,-45,1
0,22,183,356,0,-105,1
0,23,12,18,0,-81,1
0,24,255,681,0,-7,1
0,25,600,636,0,78,1
0,26,184,503,0,-5,1
0,27,732,82,0,-270,1
0,28,39,28,0,28,1
0,29,165,71,0,-24,1
0,30,355,238,0,-60,1
0,31,620,202,0,-153,1
0,32,33,200,0,23,1
0,33,96,215,0,-255,1
0,34,187,7,0,5,1
0,35,271,424,0,27,1
0,36,18,396,0,25,1
0,37,83,411,0,62,1
0,38,480,192,0,-131,1
0,39,602,380,0,-122,1
0,40,594,741,0,-171,1
0,41,444,432,0,-93,1
0,42,43,690,0,50,1
0,43,569,542,0,-5,1
0,44,191,260,0,-240,1
0,45,311,613,0,-134,1
0,46,184,153,0,-143,1
0,47,153,200,0,5,1
0,48,371,102,0,-243,1
0,49,405,568,0,55,1
0,50,153,727,0,-219,1
0,51,34,681,0,-136,1
0,52,163,637,0,44,1
0,53,629,739,0,-4,1
0,54,36,113,0,-90,1
0,55,81,139,0,-73,1
0,56,151,563,0,11,1
0,57,266,666,0,-204,1
0,58,386,480,0,66,1
0,59,612,46,0,-196,1
0,60,165,689,0,-225,1
0,61,36,672,0,-216,1
0,62,256,356,0,-64,1
0,63,438,691,0,-20,1
0,64,26,393,0,-122,1
1,0,439,349,0,-214,0
1,1,665,351,0,-253,0
1,2,616,527,0,69,0
1,3,586,286,0,-180,0
1,4,365,539,0,-116,0
1,5,585,289,0,-239,0
1,6,274,240,0,-98,0
1,7,402,369,0,-2,0
1,8,602,583,0,75,0
1,9,365,45,0,-236,0
1,10,231,358,0,-138,0
1,11,359,487,0,-97,0
1,12,355,563,0,-180,0
1,13,246,697,0,-94,0
1,14,599,126,0,-135,0
1,15,738,642,0,7,0
1,16,78,307,0,-124,0
1,17,557,168,0,-8,0
1,18,200,44,0,-156,0
1,19,673,290,0,-269,0
1,20,252,403,0,-8,1
1,21,296,725,0,-45,1
1,22,186,356,0,-84,1
1,23,15,17,0,-81,1
1,24,256,678,0,-7,1
1,25,597,635,0,78,1
1,26,184,500,0,-5,1
1,27,729,82,0,-270,1
1,28,38,26,0,28,1
1,29,166,68,0,-24,1
1,30,357,237,0,-60,1
1,31,621,204,0,-153,1
1,32,31,197,0,23,1
1,33,93,216,0,-255,1
1,34,187,4,0,6,1
1,35,270,421,0,27,1
1,36,17,393,0,25,1
1,37,81,409,0,62,1
1,38,482,194,0,-131,1
1,39,605,382,0,-122,1
1,40,595,744,0,-171,1
1,41,447,432,0,-93,1
1,42,41,688,0,41,1
1,43,569,539,0,-5,1
1,44,189,262,0,-240,1
1,45,313,615,0,-134,1
1,46,186,155,0,-143,1
1,47,154,197,0,-16,1
1,48,368,104,0,-243,1
1,49,402,566,0,55,1
1,50,152,729,0,-219,1
1,51,35,684,0,-150,1
1,52,161,635,0,44,1
1,53,630,736,0,-5,1
1,54,39,113,0,-90,1
1,55,84,138,0,-73,1
1,56,151,560,0,11,1
1,57,265,668,0,-204,1
1,58,383,479,0,66,1
1,59,611,49,0,-196,1
1,60,163,691,0,-225,1
1,61,34,675,0,-216,1
1,62,259,354,0,-64,1
1,63,440,689,0,-28,1
1,64,28,394,0,-122,1
2,0,438,352,0,-203,0
2,1,662,352,0,-253,0
2,2,613,526,0,69,0
2,3,586,289,0,-180,0
2,4,368,540,0,-116,0
2,5,582,291,0,-239,0
2,6,276,240,0,-98,0
2,7,403,367,0,-20,0
2,8,599,582,0,75,0
2,9,363,47,0,-236,0
2,10,233,360,0,-138,0
2,11,362,488,0,-97,0
2,12,355,566,0,-180,0
2,13,249,697,0,-86,0
2,14,601,128,0,-135,0
2,15,738,639,0,7,0
2,16,81,309,0,-124,0
2,17,557,165,0,-8,0
2,18,202,47,0,-156,0
2,19,670,290,0,-269,0
2,20,252,400,0,-8,1
2,21,298,723,0,-45,1
2,22,189,356,0,-84,1
2,23,18,18,0,-104,1
2,24,256,675,0,-7,1
2,25,594,635,0,78,1
2,26,185,497,0,-25,1
2,27,726,82,0,-270,1
2,28,36,23,0,28,1
2,29,167,65,0,-14,1
2,30,360,235,0,-60,1
2,31,623,206,0,-131,1
2,32,30,194,0,23,1
2,33,90,217,0,-255,1
2,34,186,1,0,13,1
2,35,267,419,0,53,1
2,36,16,391,0,25,1
2,37,78,408,0,62,1
2,38,484,196,0,-131,1
2,39,607,384,0,-122,1
2,40,596,746,0,-146,1
2,41,450,433,0,-93,1
2,42,39,686,0,41,1
2,43,570,536,0,-5,1
2,44,186,263,0,-240,1
2,45,316,617,0,-134,1
2,46,188,157,0,-143,1
2,47,155,195,0,-16,1
2,48,366,105,0,-243,1
2,49,400,565,0,55,1
2,50,150,731,0,-219,1
2,51,37,687,0,-150,1
2,52,159,633,0,44,1
2,53,630,733,0,-5,1
2,54,41,112,0,-67,1
