frame,id,x,y,image_index,angle,agent
0,0,138,370,0,-147,0
0,1,239,661,0,-220,0
0,2,367,449,0,-207,0
0,3,451,249,0,-133,0
0,4,266,389,0,-254,0
0,5,286,239,0,-2,0
0,6,511,423,0,1,0
0,7,6,153,0,64,0
0,8,366,333,0,-97,0
0,9,204,36,0,-191,0
0,10,63,634,0,-264,0
0,11,267,550,0,24,0
0,12,147,344,0,-5,0
0,13,420,357,0,45,0
0,14,240,58,0,-170,0
0,15,128,23,0,-130,0
0,16,686,281,0,-106,0
0,17,43,623,0,-188,0
0,18,515,692,0,-82,0
0,19,434,476,0,-219,0
0,20,488,589,0,-202,1
0,21,361,24,0,-230,1
0,22,85,337,0,-75,1
0,23,467,45,0,-233,1
0,24,358,223,0,28,1
0,25,173,615,0,-135,1
0,26,119,628,0,-160,1
0,27,506,423,0,-159,1
0,28,63,548,0,-49,1
0,29,528,619,0,75,1
0,30,243,325,0,-37,1
0,31,112,528,0,-173,1
0,32,699,502,0,20,1
0,33,524,243,0,-67,1
0,34,631,151,0,-256,1
0,35,503,228,0,-246,1
0,36,368,303,0,-268,1
0,37,46,266,0,20,1
0,38,418,130,0,71,1
0,39,571,568,0,-232,1
0,40,458,127,0,23,1
0,41,142,489,0,-265,1
0,42,597,717,0,-234,1
0,43,204,459,0,-126,1
0,44,512,496,0,44,1
0,45,158,54,0,-148,1
0,46,694,138,0,-36,1
0,47,291,398,0,-240,1
0,48,293,288,0,-213,1
0,49,725,382,0,-177,1
0,50,183,426,0,-258,1
0,51,331,514,0,-144,1
0,52,92,21,0,-68,1
0,53,366,163,0,-7,1
0,54,346,549,0,-19,1
0,55,195,208,0,45,1
0,56,581,116,0,-173,1
0,57,387,352,0,56,1
0,58,26,339,0,-164,1
0,59,709,498,0,-150,1
0,60,130,187,0,35,1
0,61,620,302,0,-14,1
0,62,546,388,0,-72,1
0,63,479,266,0,-146,1
0,64,361,664,0,-209,1
1,0,140,373,0,-147,0
1,1,237,663,0,-220,0
1,2,367,452,0,-188,0
1,3,453,251,0,-133,0
1,4,263,389,0,-254,0
1,5,286,236,0,-2,0
1,6,512,420,0,-27,0
1,7,3,151,0,58,0
1,8,369,333,0,-97,0
1,9,203,39,0,-200,0
1,10,60,633,0,83,0
1,11,266,547,0,24,0
1,12,147,341,0,-5,0
1,13,418,355,0,45,0
1,14,240,61,0,-190,0
1,15,130,24,0,-130,0
1,16,689,281,0,-97,0
1,17,43,626,0,-173,0
1,18,518,691,0,-82,0
1,19,432,478,0,-219,0
1,20,486,591,0,-223,1
1,21,358,26,0,-231,1
1,22,88,336,0,-75,1
1,23,464,47,0,-233,1
1,24,357,221,0,21,1
1,25,175,616,0,-115,1
1,26,121,630,0,-136,1
1,27,507,426,0,-179,1
1,28,65,546,0,-55,1
1,29,526,617,0,51,1
1,30,245,323,0,-44,1
1,31,114,531,0,-153,1
1,32,697,499,0,32,1
1,33,526,241,0,-51,1
1,34,628,152,0,-256,1
1,35,500,229,0,-255,1
1,36,365,303,0,87,1
1,37,45,263,0,20,1
1,38,415,129,0,71,1
1,39,569,569,0,-232,1
1,40,456,125,0,34,1
1,41,140,490,0,-251,1
1,42,594,717,0,-260,1
1,43,207,461,0,-126,1
1,44,510,494,0,44,1
1,45,160,57,0,-148,1
1,46,696,136,0,-36,1
1,47,288,399,0,-240,1
1,48,292,290,0,-219,1
1,49,725,385,0,-177,1
1,50,181,427,0,-246,1
1,51,334,515,0,-121,1
1,52,94,19,0,-65,1
1,53,367,160,0,-7,1
1,54,348,547,0,-47,1
1,55,192,207,0,61,1
1,56,580,119,0,-202,1
1,57,385,349,0,28,1
1,58,27,342,0,-165,1
1,59,709,501,0,-166,1
1,60,128,186,0,64,1
1,61,619,299,0,15,1
1,62,548,386,0,-49,1
1,63,480,269,0,-146,1
1,64,360,666,0,-209,1
2,0,141,375,0,-147,0
2,1,234,665,0,-243,0
2,2,366,455,0,-198,0
2,3,454,254,0,-155,0
2,4,260,390,0,-254,0
2,5,286,233,0,-2,0
2,6,513,417,0,-6,0
2,7,1,150,0,60,0
2,8,372,334,0,-110,0
2,9,202,42,0,-200,0
2,10,57,633,0,83,0
2,11,264,544,0,35,0
2,12,147,338,0,-5,0
2,13,417,352,0,28,0
2,14,239,64,0,-190,0
2,15,133,26,0,-130,0
2,16,692,282,0,-97,0
2,17,43,629,0,-173,0
2,18,521,692,0,-90,0
2,19,431,481,0,-198,0
2,20,484,593,0,-223,1
2,21,356,28,0,-231,1
2,22,91,336,0,-87,1
2,23,461,48,0,-253,1
2,24,355,218,0,40,1
2,25,178,618,0,-115,1
2,26,124,631,0,-117,1
2,28,68,544,0,-55,1
2,29,523,615,0,51,1
2,30,247,321,0,-44,1
2,31,116,533,0,-136,1
2,32,696,497,0,25,1
2,33,528,239,0,-51,1
2,34,625,153,0,-256,1
2,35,497,230,0,-255,1
2,36,362,303,0,-268,1
2,37,44,260,0,20,1
2,38,413,127,0,52,1
2,39,568,572,0,-204,1
2,40,455,122,0,22,1
2,41,137,491,0,-251,1
2,42,591,718,0,-260,1
2,43,208,464,0,-148,1
2,44,508,492,0,40,1
2,45,161,60,0,-148,1
2,46,697,133,0,-36,1
2,47,286,401,0,-231,1
2,48,289,292,0,-233,1
2,49,726,388,0,-164,1
2,50,178,429,0,-246,1
2,51,335,518,0,-141,1
2,52,97,18,0,-65,1
2,53,367,157,0,-3,1
2,54,350,545,0,-47,1
2,55,189,205,0,54,1
2,56,579,122,0,-194,1
2,57,384,347,0,35,1
2,58,28,345,0,-165,1
2,59,710,504,0,-166,1
2,60,125,186,0,90,1
2,61,618,296,0,15,1
2,62,551,384,0,-55,1
2,63,483,270,0,-126,1
2,64,358,669,0,-209,1
2,65,513,417,0,-4,0
3,0,143,378,0,-147,0
3,1,231,665,0,-259,0
3,2,365,458,0,-198,0
3,3,456,257,0,-155,0
3,4,257,391,0,-254,0
3,5,287,230,0,-25,0
3,6,513,414,0,-6,0
3,7,-2,148,0,60,0
3,8,374,335,0,-116,0
3,9,201,45,0,-200,0
3,10,54,632,0,68,0
3,11,262,542,0,35,0
3,12,147,335,0,-5,0
3,13,415,349,0,28,0
3,14,238,67,0,-199,0
3,15,136,27,0,-110,0
3,16,695,282,0,-97,0
3,17,44,632,0,-159,0
3,18,524,691,0,-77,0
3,19,430,484,0,-198,0
3,20,481,595,0,-223,1
3,21,354,30,0,-227,1
3,22,94,336,0,-87,1
3,23,458,49,0,-253,1
3,24,353,216,0,32,1
3,25,181,619,0,-115,1
3,26,127,632,0,-117,1
3,28,70,542,0,-55,1
3,29,521,614,0,51,1
3,30,249,319,0,-44,1
3,31,118,535,0,-136,1
3,32,695,494,0,25,1
3,33,531,238,0,-72,1
3,34,622,153,0,-256,1
3,35,494,230,0,-255,1
3,36,359,303,0,-268,1
