frame,id,x,y,image_index,angle,site,site_id
3,30,569,595,0,-49,false,
3,31,399,317,0,83,true,0
3,32,669,434,0,-110,false,
3,33,386,385,0,-162,true,0
3,34,248,418,0,-218,false,
3,35,443,328,0,46,true,0
3,36,190,136,0,-100,false,
3,37,630,590,0,60,false,
3,38,618,174,0,-17,false,
3,39,515,47,0,-33,false,
3,40,29,569,0,-96,false,
3,41,82,487,0,-180,false,
3,42,42,135,0,-214,false,
3,43,108,202,0,80,false,
3,44,337,224,0,14,false,
3,45,0,293,0,-261,false,
3,46,125,90,0,-242,false,
3,47,397,146,0,-54,false,
3,48,599,5,0,52,false,
3,49,128,541,0,-96,false,
4,0,651,590,0,-138,false,
4,1,371,364,0,-182,true,0
4,2,579,52,0,35,false,
4,3,649,329,0,-100,false,
4,4,543,149,0,-4,false,
4,5,697,15,0,-70,false,
4,6,428,708,0,-99,false,
4,7,146,332,0,-227,false,
4,8,188,332,0,-100,false,
4,9,152,174,0,-268,false,
4,10,349,239,0,-169,false,
4,11,650,420,0,-98,false,
4,12,125,727,0,39,false,
4,13,105,232,0,-40,false,
4,14,529,680,0,10,false,
4,15,603,513,0,-242,false,
4,16,433,683,0,-199,false,
4,17,392,423,0,-35,true,0
4,18,204,603,0,-102,false,
4,19,110,423,0,-239,false,
4,20,499,259,0,17,false,
4,21,360,592,0,-248,false,
4,22,273,364,0,82,false,
4,23,55,532,0,-101,false,
4,24,467,293,0,-84,false,
4,25,387,4,0,-151,false,
4,26,408,623,0,-7,false,
4,27,388,737,0,-174,false,
4,28,324,191,0,62,false,
4,29,566,609,0,73,false,
4,30,572,592,0,-49,false,
4,31,394,316,0,83,true,0
4,32,674,435,0,-110,false,
4,33,387,389,0,-162,true,0
4,34,246,421,0,-218,false,
4,35,440,325,0,46,true,0
4,36,194,137,0,-100,false,
4,37,626,587,0,60,false,
4,38,619,170,0,-17,false,
4,39,517,44,0,-33,false,
4,40,33,569,0,-96,false,
4,41,82,491,0,-180,false,
4,42,40,138,0,-214,false,
4,43,104,201,0,80,false,
4,44,336,220,0,14,false,
4,45,746,294,0,-261,false,
4,46,121,92,0,-242,false,
4,47,401,144,0,-54,false,
4,48,595,2,0,52,false,
4,49,132,542,0,-96,false,
5,0,654,593,0,-138,false,
5,1,371,369,0,-182,true,0
5,2,576,48,0,35,false,
5,3,653,329,0,-100,false,
5,4,543,145,0,-4,false,
5,5,701,14,0,-70,false,
5,6,433,709,0,-99,false,
5,7,143,335,0,-227,false,
5,8,193,333,0,-100,false,
5,9,148,174,0,-268,false,
5,10,350,244,0,-169,false,
5,11,655,421,0,-98,false,
5,12,123,723,0,39,false,
5,13,108,229,0,-40,false,
5,14,529,676,0,10,false,
5,15,599,515,0,-242,false,
5,16,432,687,0,-199,false,
5,17,397,416,0,-35,true,0
5,18,208,604,0,-102,false,
5,19,107,425,0,-239,false,
5,20,498,255,0,17,false,
5,21,356,594,0,-248,false,
5,22,268,364,0,82,false,
5,23,59,533,0,-101,false,
5,24,472,292,0,-84,false,
5,25,390,8,0,-151,false,
5,26,408,618,0,-7,false,
5,27,388,741,0,-174,false,
5,28,321,189,0,62,false,
5,29,562,607,0,73,false,
5,30,576,589,0,-49,false,
5,31,390,316,0,83,true,0
5,32,678,437,0,-110,false,
5,33,388,394,0,-162,true,0
5,34,243,425,0,-218,false,
5,35,437,322,0,46,true,0
5,36,199,138,0,-100,false,
5,37,622,585,0,60,false,
5,38,620,166,0,-17,false,
5,39,520,40,0,-33,false,
5,40,38,570,0,-96,false,
5,41,82,496,0,-180,false,
5,42,37,142,0,-214,false,
5,43,100,200,0,80,false,
5,44,335,215,0,14,false,
5,45,741,294,0,-261,false,
5,46,117,94,0,-242,false,
5,47,404,141,0,-54,false,
5,48,592,-1,0,52,false,
5,49,137,542,0,-96,false,
6,0,657,596,0,-138,false,
6,1,370,373,0,-182,true,0
6,2,573,45,0,35,false,
6,3,658,330,0,-100,false,
6,4,544,140,0,-4,false,
6,5,706,12,0,-70,false,
6,6,437,709,0,-99,false,
6,7,139,338,0,-227,false,
6,8,197,334,0,-100,false,
6,9,143,174,0,-268,false,
6,10,351,248,0,-169,false,
6,11,659,422,0,-98,false,
6,12,120,720,0,39,false,
6,13,111,225,0,-40,false,
6,14,528,671,0,10,false,
6,15,595,518,0,-242,false,
6,16,430,692,0,-199,false,
6,17,399,412,0,-35,true,0
6,18,213,605,0,-102,false,
6,19,103,428,0,-239,false,
6,20,497,251,0,17,false,
6,21,352,596,0,-248,false,
6,22,264,363,0,82,false,
6,23,64,533,0,-101,false,
6,24,476,292,0,-84,false,
6,25,392,12,0,-151,false,
6,26,409,614,0,-7,false,
6,27,389,746,0,-174,false,
6,28,317,187,0,62,false,
6,29,558,606,0,73,false,
6,30,579,586,0,-49,false,
6,31,385,315,0,83,true,0
6,32,682,438,0,-110,false,
6,33,390,398,0,-162,true,0
6,34,240,429,0,-218,false,
6,35,434,318,0,46,true,0
6,36,203,138,0,-100,false,
6,37,619,583,0,60,false,
6,38,622,161,0,-17,false,
6,39,522,36,0,-33,false,
6,40,42,570,0,-96,false,
6,41,82,500,0,-180,false,
6,42,35,146,0,-214,false,
6,43,95,199,0,80,false,
6,44,333,211,0,14,false,
6,45,737,295,0,-261,false,
6,46,113,97,0,-242,false,
6,47,408,138,0,-54,false,
6,48,588,747,0,52,false,
6,49,141,543,0,-96,false,
7,0,659,600,0,-138,false,
7,1,370,378,0,-182,true,0
7,2,571,41,0,35,false,
7,3,662,331,0,-100,false,
7,4,544,136,0,-4,false,
7,5,710,11,0,-70,false,
7,6,442,710,0,-99,false,
7,7,136,341,0,-227,false,
7,8,202,335,0,-100,false,
7,9,139,174,0,-268,false,
7,10,352,253,0,-169,false,
7,11,664,422,0,-98,false,
7,12,117,716,0,39,false,
7,13,114,222,0,-40,false,
7,14,527,667,0,10,false,
7,15,591,520,0,-242,false,
7,16,429,696,0,-199,false,
7,17,402,408,0,-35,true,0
7,18,217,606,0,-102,false,
7,19,99,430,0,-239,false,
7,20,495,247,0,17,false,
7,21,348,597,0,-248,false,
7,22,259,363,0,82,false,
7,23,68,534,0,-101,false,
7,24,481,291,0,-84,false,
7,25,394,16,0,-151,false,
7,26,409,610,0,-7,false,
7,27,389,750,0,-174,false,
7,28,313,185,0,62,false,
7,29,553,605,0,73,false,
7,30,583,583,0,-49,false,
7,31,381,315,0,83,true,0
7,32,686,440,0,-110,false,
7,33,391,402,0,-162,true,0
7,34,237,432,0,-218,false,
7,35,430,315,0,46,true,0
7,36,208,139,0,-100,false,
7,37,615,581,0,60,false,
7,38,623,157,0,-17,false,
7,39,524,32,0,-33,false,
7,40,47,570,0,-96,false,
7,41,82,505,0,-180,false,
7,42,32,150,0,-214,false,
7,43,91,199,0,80,false,
7,44,332,207,0,14,false,
7,45,732,296,0,-261,false,
7,46,109,99,0,-242,false,
7,47,412,136,0,-54,false,
7,48,584,744,0,52,false,
7,49,146,543,0,-96,false,
8,0,662,603,0,-138,false,
8,1,370,382,0,-182,true,0
8,2,568,37,0,35,false,
8,3,667,332,0,-100,false,
8,4,544,131,0,-4,false,
8,5,714,9,0,-70,false,
8,6,446,711,0,-99,false,
8,7,133,344,0,-227,false,
8,8,206,336,0,-100,false,
8,9,134,174,0,-268,false,
8,10,353,257,0,-169,false,
8,11,668,423,0,-98,false,
8,12,114,713,0,39,false,
8,13,116,218,0,-40,false,
8,14,526,662,0,10,false,
8,15,587,522,0,-242,false,
8,16,427,700,0,-199,false,
8,17,405,405,0,-35,true,0
8,18,222,607,0,-102,false,
8,19,95,432,0,-239,false,
8,20,494,242,0,17,false,
8,21,344,599,0,-248,false,
8,22,255,362,0,82,false,
8,23,72,535,0,-101,false,
8,24,485,291,0,-84,false,
8,25,396,20,0,-151,false,
8,26,410,605,0,-7,false,
8,27,390,4,0,-174,false,
8,28,309,183,0,62,false,
8,29,549,603,0,73,false,
8,30,586,580,0,-49,false,
8,31,376,314,0,83,true,0
8,32,691,441,0,-110,false,
8,33,392,406,0,-162,true,0
8,34,234,436,0,-218,false,
8,35,427,312,0,46,true,0
8,36,212,140,0,-100,false,
8,37,611,578,0,60,false,
8,38,624,153,0,-17,false,
8,39,527,28,0,-33,false,
8,40,51,571,0,-96,false,
8,41,82,509,0,-180,false,
8,42,29,153,0,-214,false,
8,43,86,198,0,80,false,
8,44,331,202,0,14,false,
8,45,728,297,0,-261,false,
8,46,105,101,0,-242,false,
8,47,415,133,0,-54,false,
8,48,581,742,0,52,false,
8,49,150,544,0,-96,false,
9,0,665,606,0,-138,false,
9,1,370,387,0,-182,true,0
9,2,565,34,0,35,false,
9,3,671,333,0,-100,false,
9,4,545,127,0,-4,false,
9,5,718,8,0,-70,false,
9,6,450,712,0,-99,false,
9,7,129,347,0,-227,false,
9,8,211,337,0,-100,false,
9,9,130,174,0,-268,false,
9,10,353,261,0,-169,false,
9,11,673,423,0,-98,false,
9,12,111,709,0,39,false,
9,13,119,215,0,-40,false,
9,14,525,658,0,10,false,
9,15,583,524,0,-242,false,
9,16,426,704,0,-199,false,
9,17,407,401,0,-35,true,0
9,18,226,608,0,-102,false,
9,19,91,435,0,-239,false,
9,20,493,238,0,17,false,
9,21,340,601,0,-248,false,
9,22,250,361,0,82,false,
9,23,77,536,0,-101,false,
9,24,490,290,0,-84,false,
9,25,398,24,0,-151,false,
9,26,410,601,0,-7,false,
9,27,390,9,0,-174,false,
9,28,305,181,0,62,false,
9,29,545,602,0,73,false,
9,30,589,577,0,-49,false,
9,31,372,314,0,83,true,0
9,32,695,443,0,-110,false,
9,33,394,411,0,-162,true,0
9,34,232,439,0,-218,false,
9,35,424,309,0,46,true,0
9,36,217,141,0,-100,false,
9,37,607,576,0,60,false,
9,38,625,148,0,-17,false,
9,39,529,25,0,-33,false,
9,40,56,571,0,-96,false,
9,41,82,514,0,-180,false,
9,42,27,157,0,-214,false,
9,43,82,197,0,80,false,
9,44,330,198,0,14,false,
9,45,723,297,0,-261,false,
9,46,101,103,0,-242,false,
9,47,419,130,0,-54,false,
9,48,577,739,0,52,false,
9,49,155,544,0,-96,false,
10,0,668,610,0,-138,false,
10,1,370,391,0,-182,true,0
10,2,563,30,0,35,false,
10,3,676,333,0,-100,false,
10,4,545,122,0,-4,false,
10,5,723,6,0,-70,false,
10,6,455,712,0,-99,false,
10,7,126,350,0,-227,false,
10,8,215,337,0,-100,false,
10,9,125,174,0,-268,false,
10,10,354,266,0,-169,false,
10,11,677,424,0,-98,false,
10,12,108,706,0,39,false,
10,13,122,211,0,-40,false,
10,14,525,654,0,10,false,
10,15,579,526,0,-242,false,
10,16,424,709,0,-199,false,
10,17,407,401,0,-35,true,0
10,18,230,609,0,-102,false,
10,19,87,437,0,-239,false,
10,20,491,234,0,17,false,
10,21,335,602,0,-248,false,
10,22,246,361,0,82,false,
10,23,81,537,0,-101,false,
10,24,494,290,0,-84,false,
10,25,400,28,0,-151,false,
10,26,411,596,0,-7,false,
10,27,391,13,0,-174,false,
10,28,301,179,0,62,false,
10,29,540,601,0,73,false,
10,30,593,574,0,-49,false,
10,31,367,313,0,83,true,0
10,32,699,445,0,-110,false,
10,33,395,415,0,-162,true,0
10,34,229,443,0,-218,false,
10,35,421,306,0,46,true,0
10,36,221,142,0,-100,false,
10,37,603,574,0,60,false,
10,38,627,144,0,-17,false,
10,39,532,21,0,-33,false,
10,40,60,572,0,-96,false,
10,41,82,518,0,-180,false,
10,42,24,161,0,-214,false,
10,43,77,196,0,80,false,
10,44,329,193,0,14,false,
10,45,719,298,0,-261,false,
10,46,98,105,0,-242,false,
10,47,423,128,0,-54,false,
10,48,574,736,0,52,false,
10,49,159,545,0,-96,false,
11,0,671,613,0,-138,false,
11,1,370,396,0,-182,true,0
11,2,560,26,0,35,false,
11,3,680,334,0,-100,false,
11,4,545,118,0,-4,false,
11,5,727,5,0,-70,false,
11,6,459,713,0,-99,false,
11,7,123,353,0,-227,false,
11,8,219,338,0,-100,false,
11,9,121,175,0,-268,false,
11,10,355,270,0,-169,false,
11,11,682,425,0,-98,false,
11,12,106,702,0,39,false,
11,13,125,208,0,-40,false,
11,14,524,649,0,10,false,
11,15,575,528,0,-242,false,
11,16,423,713,0,-199,false,
11,17,407,401,0,-35,true,0
11,18,235,610,0,-102,false,
11,19,83,439,0,-239,false,
11,20,490,229,0,17,false,
11,21,331,604,0,-248,false,
11,22,241,360,0,82,false,
11,23,86,538,0,-101,false,
11,24,499,290,0,-84,false,
11,25,403,32,0,-151,false,
11,26,412,592,0,-7,false,
11,27,391,18,0,-174,false,
11,28,297,177,0,62,false,
11,29,536,599,0,73,false,
11,30,596,571,0,-49,false,
11,31,363,313,0,83,true,0
11,32,703,446,0,-110,false,
11,33,397,419,0,-162,true,0
11,34,226,446,0,-218,false,
11,35,418,303,0,46,true,0
11,36,225,142,0,-100,false,
11,37,599,571,0,60,false,
11,38,628,140,0,-17,false,
11,39,534,17,0,-33,false,
11,40,65,572,0,-96,false,
11,41,82,523,0,-180,false,
11,42,22,164,0,-214,false,
11,43,73,195,0,80,false,
11,44,328,189,0,14,false,
11,45,714,299,0,-261,false,
11,46,94,107,0,-242,false,
11,47,426,125,0,-54,false,
11,48,570,733,0,52,false,
11,49,164,545,0,-96,false,
12,0,674,617,0,-138,false,
12,1,370,400,0,-182,true,0
12,2,558,23,0,35,false,
12,3,684,335,0,-100,false,
12,4,546,113,0,-4,false,
12,5,731,3,0,-70,false,
12,6,464,714,0,-99,false,
12,7,120,356,0,-227,false,
12,8,224,339,0,-100,false,
12,9,116,175,0,-268,false,
12,10,356,275,0,-169,false,
12,11,686,425,0,-98,false,
12,12,103,699,0,39,false,
12,13,128,204,0,-40,false,
12,14,523,645,0,10,false,
12,15,571,530,0,-242,false,
12,16,421,717,0,-199,false,
12,17,407,401,0,-35,true,0
12,18,239,611,0,-102,false,
12,19,80,442,0,-239,false,
12,20,489,225,0,17,false,
12,21,327,606,0,-248,false,
12,22,237,360,0,82,false,
12,23,90,538,0,-101,false,
12,24,503,289,0,-84,false,
12,25,405,36,0,-151,false,
12,26,412,587,0,-7,false,
12,27,392,22,0,-174,false,
12,28,293,174,0,62,false,
12,29,532,598,0,73,false,
12,30,600,568,0,-49,false,
12,31,358,312,0,83,true,0
12,32,707,448,0,-110,false,
12,33,398,424,0,-162,true,0
12,34,223,450,0,-218,false,
12,35,414,299,0,46,true,0
12,36,230,143,0,-100,false,
12,37,595,569,0,60,false,
12,38,629,136,0,-17,false,
12,39,537,13,0,-33,false,
12,40,69,573,0,-96,false,
12,41,82,527,0,-180,false,
12,42,19,168,0,-214,false,
12,43,68,195,0,80,false,
12,44,327,185,0,14,false,
12,45,710,300,0,-261,false,
12,46,90,109,0,-242,false,
12,47,430,122,0,-54,false,
12,48,567,731,0,52,false,
12,49,168,546,0,-96,false,
13,0,677,620,0,-138,false,
13,1,369,405,0,-182,true,0
13,2,555,19,0,35,false,
13,3,689,336,0,-100,false,
13,4,546,109,0,-4,false,
13,5,735,2,0,-70,false,
13,6,468,714,0,-99,false,
13,7,116,359,0,-227,false,
13,8,228,340,0,-100,false,
13,9,112,175,0,-268,false,
13,10,357,279,0,-169,false,
13,11,691,426,0,-98,false,
13,12,100,695,0,39,false,
13,13,131,201,0,-40,false,
13,14,522,640,0,10,false,
13,15,567,532,0,-242,false,
13,16,420,721,0,-199,false,
13,17,407,401,0,-35,true,0
13,18,244,612,0,-102,false,
13,19,76,444,0,-239,false,
13,20,488,221,0,17,false,
13,21,323,607,0,-248,false,
13,22,232,359,0,82,false,
13,23,95,539,0,-101,false,
13,24,508,289,0,-84,false,
13,25,407,39,0,-151,false,
13,26,413,583,0,-7,false,
13,27,392,27,0,-174,false,
13,28,289,172,0,62,false,
13,29,528,597,0,73,false,
13,30,603,566,0,-49,false,
13,31,354,312,0,83,true,0
13,32,712,449,0,-110,false,
13,33,399,428,0,-162,true,0
13,34,220,453,0,-218,false,
13,35,411,296,0,46,true,0
13,36,234,144,0,-100,false,
13,37,591,567,0,60,false,
13,38,631,131,0,-17,false,
13,39,539,10,0,-33,false,
13,40,74,573,0,-96,false,
13,41,82,532,0,-180,false,
13,42,17,172,0,-214,false,
13,43,64,194,0,80,false,
13,44,326,180,0,14,false,
13,45,706,300,0,-261,false,
13,46,86,112,0,-242,false,
13,47,434,120,0,-54,false,
13,48,563,728,0,52,false,
13,49,172,546,0,-96,false,
14,0,680,623,0,-138,false,
14,1,369,409,0,-182,true,0
14,2,552,15,0,35,false,
14,3,693,337,0,-100,false,
14,4,546,104,0,-4,false,
14,5,740,0,0,-70,false,
14,6,473,715,0,-99,false,
14,7,113,362,0,-227,false,
14,8,233,341,0,-100,false,
14,9,107,175,0,-268,false,
14,10,358,284,0,-169,false,
14,11,695,426,0,-98,false,
14,12,97,692,0,39,false,
14,13,134,197,0,-40,false,
14,14,521,636,0,10,false,
14,15,563,534,0,-242,false,
14,16,418,726,0,-199,false,
14,17,407,401,0,-35,true,0
14,18,248,613,0,-102,false,
14,19,72,446,0,-239,false,
14,20,486,216,0,17,false,
14,21,319,609,0,-248,false,
14,22,228,358,0,82,false,
14,23,99,540,0,-101,false,
14,24,512,288,0,-84,false,
14,25,409,43,0,-151,false,
14,26,413,578,0,-7,false,
14,27,393,31,0,-174,false,
14,28,285,170,0,62,false,
14,29,523,595,0,73,false,
14,30,606,563,0,-49,false,
14,31,350,311,0,83,true,0
14,32,716,451,0,-110,false,
14,33,401,432,0,-162,true,0
14,34,218,457,0,-218,false,
14,35,408,293,0,46,true,0
14,36,239,145,0,-100,false,
14,37,588,565,0,60,false,
14,38,632,127,0,-17,false,
14,39,542,6,0,-33,false,
14,40,78,574,0,-96,false,
14,41,82,536,0,-180,false,
14,42,14,176,0,-214,false,
14,43,60,193,0,80,false,
14,44,325,176,0,14,false,
14,45,701,301,0,-261,false,
14,46,82,114,0,-242,false,
14,47,437,117,0,-54,false,
14,48,560,725,0,52,false,
14,49,177,547,0,-96,false,
15,0,683,627,0,-138,false,
15,1,369,414,0,-182,true,0
15,2,550,12,0,35,false,
15,3,698,337,0,-100,false,
15,4,547,100,0,-4,false,
15,5,744,-1,0,-70,false,
15,6,477,716,0,-99,false,
15,7,110,365,0,-227,false,
15,8,237,341,0,-100,false,
15,9,103,175,0,-268,false,
15,10,359,288,0,-169,true,0
15,11,700,427,0,-98,false,
15,12,94,688,0,39,false,
15,13,137,194,0,-40,false,
15,14,521,631,0,10,false,
15,15,559,537,0,-242,false,
15,16,417,730,0,-199,false,
15,17,407,401,0,-35,true,0
15,18,252,614,0,-102,false,
15,19,68,449,0,-239,false,
15,20,485,212,0,17,false,
15,21,315,611,0,-248,false,
15,22,224,358,0,82,false,
15,23,103,541,0,-101,false,
15,24,516,288,0,-84,false,
15,25,411,47,0,-151,false,
15,26,414,574,0,-7,false,
15,27,393,36,0,-174,false,
15,28,281,168,0,62,false,
15,29,519,594,0,73,false,
15,30,610,560,0,-49,false,
15,31,345,311,0,83,true,0
15,32,720,452,0,-110,false,
15,33,402,436,0,-162,true,0
15,34,215,460,0,-218,false,
15,35,405,290,0,46,true,0
15,36,243,145,0,-100,false,
15,37,584,562,0,60,false,
15,38,633,123,0,-17,false,
15,39,544,2,0,-33,false,
15,40,83,574,0,-96,false,
15,41,82,541,0,-180,false,
15,42,12,179,0,-214,false,
15,43,55,192,0,80,false,
15,44,324,172,0,14,false,
15,45,697,302,0,-261,false,
15,46,78,116,0,-242,false,
15,47,441,114,0,-54,false,
15,48,556,722,0,52,false,
15,49,181,547,0,-96,false,
16,0,686,630,0,-138,false,
16,1,369,418,0,-182,true,0
16,2,547,8,0,35,false,
16,3,702,338,0,-100,false,
16,4,547,95,0,-4,false,
16,5,748,748,0,-70,false,
16,6,482,717,0,-99,false,
16,7,106,369,0,-227,false,
16,8,241,342,0,-100,false,
16,9,98,175,0,-268,false,
16,10,360,297,0,-169,true,0
16,11,704,428,0,-98,false,
16,12,92,685,0,39,false,
16,13,139,191,0,-40,false,
16,14,520,627,0,10,false,
16,15,555,539,0,-242,false,
16,16,416,734,0,-199,false,
16,17,407,401,0,-35,true,0
16,18,257,615,0,-102,false,
16,19,64,451,0,-239,false,
16,20,484,208,0,17,false,
16,21,310,612,0,-248,false,
16,22,219,357,0,82,false,
16,23,108,542,0,-101,false,
16,24,521,287,0,-84,false,
16,25,413,51,0,-151,false,
16,26,415,569,0,-7,false,
16,27,394,40,0,-174,false,
16,28,277,166,0,62,false,
16,29,515,593,0,73,false,
16,30,613,557,0,-49,false,
16,31,341,310,0,83,true,0
16,32,724,454,0,-110,false,
16,33,404,441,0,-162,true,0
16,34,212,464,0,-218,false,
16,35,402,287,0,46,false,
16,36,248,146,0,-100,false,
16,37,580,560,0,60,false,
16,38,635,118,0,-17,false,
16,39,547,-2,0,-33,false,
16,40,87,575,0,-96,false,
16,41,82,545,0,-180,false,
16,42,9,183,0,-214,false,
16,43,51,192,0,80,false,
16,44,323,167,0,14,false,
16,45,692,302,0,-261,false,
16,46,74,118,0,-242,false,
16,47,444,112,0,-54,false,
16,48,553,720,0,52,false,
16,49,186,548,0,-96,false,
17,0,689,633,0,-138,false,
17,1,369,423,0,-182,true,0
17,2,545,4,0,35,false,
17,3,707,339,0,-100,false,
17,4,547,91,0,-4,false,
17,5,752,747,0,-70,false,
17,6,486,717,0,-99,false,
17,7,103,372,0,-227,false,
17,8,246,343,0,-100,false,
17,9,94,175,0,-268,false,
17,10,361,301,0,-169,true,0
17,11,708,428,0,-98,false,
17,12,89,681,0,39,false,
17,13,142,187,0,-40,false,
17,14,519,623,0,10,false,
17,15,551,541,0,-242,false,
17,16,414,738,0,-199,false,
17,17,407,401,0,-35,true,0
17,18,261,615,0,-102,false,
17,19,60,453,0,-239,false,
17,20,482,204,0,17,false,
17,21,306,614,0,-248,false,
17,22,215,357,0,82,false,
17,23,112,543,0,-101,false,
17,24,525,287,0,-84,false,
17,25,416,55,0,-151,false,
17,26,415,565,0,-7,false,
17,27,394,45,0,-174,false,
17,28,273,164,0,62,false,
17,29,510,591,0,73,false,
