frame,id,x,y,image_index,angle,agent
0,0,167,465,0,-143,0
0,1,209,268,0,-57,0
0,2,272,129,0,-70,0
0,3,112,734,0,-96,0
0,4,386,731,0,-176,0
0,5,287,696,0,-17,0
0,6,580,494,0,-106,0
0,7,536,188,0,-210,0
0,8,402,651,0,87,0
0,9,560,618,0,68,0
0,10,690,177,0,-65,0
0,11,687,732,0,-165,0
0,12,286,50,0,-28,0
0,13,479,292,0,59,0
0,14,47,509,0,26,0
0,15,744,576,0,-148,1
0,16,102,325,0,-100,1
0,17,496,276,0,-107,1
0,18,683,743,0,-153,1
0,19,407,567,0,-212,1
0,20,224,634,0,-151,1
0,21,22,194,0,10,1
0,22,312,647,0,-61,1
0,23,713,254,0,14,1
0,24,709,358,0,-102,1
0,25,41,37,0,-88,1
0,26,685,213,0,-114,1
0,27,628,63,0,-104,1
0,28,646,148,0,-57,1
0,29,120,28,0,-48,1
0,30,304,668,0,-131,1
0,31,21,336,0,28,1
0,32,434,33,0,-104,1
0,33,106,601,0,-128,1
0,34,647,470,0,-72,1
0,35,415,732,0,-16,1
0,36,105,272,0,-184,1
0,37,335,112,0,-204,1
0,38,653,131,0,-123,1
0,39,278,357,0,-10,1
0,40,503,610,0,-136,1
0,41,721,437,0,65,1
0,42,56,263,0,85,1
0,43,440,520,0,-135,1
0,44,56,628,0,-134,1
0,45,282,574,0,-146,1
0,46,300,25,0,-146,1
0,47,338,636,0,-210,1
0,48,742,386,0,-81,1
0,49,684,140,0,-182,1
0,50,494,238,0,-167,1
0,51,578,213,0,-140,1
0,52,468,55,0,66,1
0,53,127,668,0,-135,1
0,54,80,704,0,73,1
0,55,76,471,0,16,1
0,56,296,604,0,44,1
0,57,540,596,0,-215,1
0,58,388,701,0,-241,1
0,59,39,378,0,-95,1
1,0,169,467,0,-143,0
1,1,212,266,0,-57,0
1,2,275,128,0,-70,0
1,3,115,735,0,-96,0
1,4,386,734,0,-176,0
1,5,288,693,0,-17,0
1,6,583,495,0,-106,0
1,7,535,190,0,-210,0
1,8,399,650,0,87,0
1,9,557,617,0,68,0
1,10,693,176,0,-65,0
1,11,688,735,0,-165,0
1,12,287,47,0,-18,0
1,13,477,290,0,51,0
1,14,45,507,0,26,0
1,15,746,579,0,-148,1
1,16,105,326,0,-100,1
1,17,498,277,0,-107,1
1,18,685,745,0,-126,1
1,19,405,570,0,-212,1
1,20,226,637,0,-151,1
1,21,21,191,0,10,1
1,22,315,645,0,-48,1
1,23,713,251,0,14,1
1,24,712,357,0,-73,1
1,25,44,37,0,-88,1
1,26,688,215,0,-116,1
1,27,631,63,0,-98,1
1,28,648,146,0,-57,1
1,29,123,26,0,-48,1
1,30,305,671,0,-154,1
1,31,19,333,0,28,1
1,32,437,34,0,-104,1
1,33,108,603,0,-128,1
1,34,650,469,0,-72,1
1,35,415,729,0,-16,1
1,36,105,275,0,-184,1
1,37,334,115,0,-204,1
1,38,656,131,0,-101,1
1,39,279,354,0,-26,1
1,40,505,612,0,-136,1
1,41,719,435,0,63,1
1,42,53,263,0,85,1
1,43,442,522,0,-135,1
1,44,58,630,0,-134,1
1,45,284,576,0,-146,1
1,46,303,26,0,-126,1
1,47,336,639,0,-211,1
1,48,745,386,0,-81,1
1,49,684,143,0,-182,1
1,50,495,241,0,-170,1
1,51,580,216,0,-140,1
1,52,465,55,0,-269,1
1,53,129,670,0,-135,1
1,54,77,704,0,88,1
1,55,75,468,0,16,1
1,56,294,602,0,44,1
1,57,538,598,0,-215,1
1,58,385,703,0,-241,1
1,59,42,379,0,-95,1
2,0,171,470,0,-143,0
2,1,214,265,0,-57,0
2,2,277,127,0,-70,0
2,3,118,735,0,-96,0
2,4,386,737,0,-176,0
2,5,289,690,0,-17,0
2,6,586,496,0,-106,0
2,7,533,193,0,-210,0
2,8,396,650,0,87,0
2,9,554,616,0,68,0
2,10,696,175,0,-65,0
2,11,688,738,0,-165,0
2,12,288,44,0,-18,0
2,13,474,288,0,51,0
2,14,44,504,0,26,0
2,15,747,581,0,-148,1
2,16,108,326,0,-100,1
2,17,501,279,0,-136,1
2,18,687,747,0,-126,1
2,19,404,572,0,-212,1
2,20,227,639,0,-151,1
2,21,21,189,0,10,1
2,22,317,643,0,-48,1
2,23,712,248,0,14,1
2,24,715,356,0,-73,1
2,25,47,36,0,-66,1
2,26,691,216,0,-116,1
2,27,634,63,0,-98,1
2,28,651,145,0,-57,1
2,29,125,24,0,-48,1
2,30,306,673,0,-154,1
2,31,18,330,0,28,1
2,32,440,34,0,-104,1
2,33,110,605,0,-128,1
2,34,652,469,0,-72,1
2,35,416,726,0,-16,1
2,36,105,278,0,-184,1
2,37,333,117,0,-204,1
2,38,658,133,0,-124,1
2,39,281,351,0,-26,1
2,40,507,614,0,-124,1
2,41,716,434,0,63,1
2,42,50,263,0,85,1
2,43,444,524,0,-135,1
2,44,60,632,0,-134,1
2,45,286,578,0,-123,1
2,46,305,28,0,-126,1
2,47,335,641,0,-211,1
2,48,748,385,0,-74,1
2,49,684,146,0,-182,1
2,50,495,244,0,-170,1
2,51,581,218,0,-156,1
2,52,462,55,0,-269,1
2,53,131,672,0,-135,1
2,54,74,704,0,-256,1
2,55,74,465,0,16,1
2,56,292,600,0,44,1
2,57,536,600,0,-215,1
2,58,382,704,0,-241,1
2,59,45,379,0,-95,1
3,0,173,472,0,-143,0
3,1,217,263,0,-57,0
3,2,280,126,0,-70,0
3,3,121,735,0,-96,0
3,4,386,740,0,-176,0
3,5,290,687,0,-17,0
3,6,589,497,0,-106,0
3,7,532,196,0,-208,0
3,8,393,650,0,87,0
3,9,551,614,0,68,0
3,10,698,174,0,-65,0
3,11,689,741,0,-165,0
3,12,289,42,0,-18,0
3,13,472,286,0,51,0
3,14,43,501,0,26,0
3,15,749,584,0,-148,1
3,16,111,327,0,-100,1
3,17,503,281,0,-136,1
3,18,690,749,0,-134,1
3,19,402,575,0,-212,1
3,20,228,642,0,-151,1
3,21,20,186,0,22,1
3,22,319,641,0,-48,1
3,23,711,245,0,14,1
3,24,718,355,0,-73,1
3,25,50,34,0,-66,1
3,26,694,217,0,-116,1
3,27,637,64,0,-98,1
3,28,653,143,0,-57,1
3,29,127,22,0,-48,1
3,30,308,676,0,-154,1
3,31,16,328,0,49,1
3,32,443,35,0,-104,1
3,33,113,606,0,-110,1
3,34,655,468,0,-72,1
3,35,417,723,0,-16,1
3,36,105,281,0,-184,1
3,37,331,120,0,-204,1
3,38,661,135,0,-124,1
3,39,283,349,0,-43,1
3,40,510,616,0,-124,1
3,41,713,433,0,82,1
3,42,47,263,0,85,1
3,43,447,526,0,-118,1
3,44,62,634,0,-134,1
3,45,289,579,0,-123,1
3,46,308,28,0,-97,1
3,47,334,644,0,-202,1
3,48,750,384,0,-74,1
3,49,684,149,0,-182,1
3,50,496,247,0,-170,1
3,51,582,221,0,-156,1
3,52,459,55,0,-269,1
3,53,133,673,0,-122,1
3,54,71,705,0,-256,1
3,55,73,462,0,16,1
3,56,290,598,0,44,1
3,57,535,603,0,-215,1
3,58,380,706,0,-229,1
3,59,48,379,0,-95,1
4,0,174,475,0,-143,0
4,1,219,261,0,-54,0
4,2,283,125,0,-70,0
4,3,124,736,0,-96,0
4,4,387,743,0,-176,0
4,5,291,684,0,-17,0
4,6,592,498,0,-106,0
4,7,530,198,0,-208,0
4,8,390,650,0,87,0
4,9,548,613,0,68,0
4,10,701,172,0,-62,0
4,11,690,744,0,-162,0
4,12,290,39,0,-18,0
4,13,470,285,0,51,0
4,14,41,499,0,26,0
4,15,750,586,0,-148,1
4,16,114,327,0,-100,1
4,17,505,284,0,-136,1
4,18,692,751,0,-134,1
4,19,400,577,0,-216,1
4,20,230,645,0,-151,1
4,21,19,183,0,22,1
4,22,321,639,0,-48,1
4,23,710,242,0,14,1
4,24,720,353,0,-48,1
4,25,52,33,0,-66,1
4,26,695,220,0,-145,1
4,27,640,64,0,-98,1
4,28,656,141,0,-57,1
4,29,129,20,0,-48,1
4,30,308,679,0,-174,1
4,31,13,326,0,49,1
4,32,446,36,0,-104,1
4,33,116,607,0,-110,1
4,34,658,467,0,-72,1
4,35,418,720,0,-16,1
4,36,105,284,0,-184,1
4,37,330,123,0,-204,1
4,38,664,135,0,-103,1
4,39,285,347,0,-43,1
4,40,511,618,0,-143,1
4,41,710,433,0,82,1
4,42,44,262,0,83,1
4,43,449,527,0,-118,1
4,44,64,636,0,-134,1
4,45,291,581,0,-125,1
4,46,311,29,0,-97,1
4,47,332,647,0,-202,1
4,48,3,383,0,-74,1
4,49,684,152,0,-182,1
4,50,496,250,0,-170,1
4,51,584,224,0,-156,1
4,52,456,54,0,68,1
4,53,136,675,0,-122,1
4,54,68,706,0,-256,1
4,55,73,460,0,16,1
4,56,288,595,0,44,1
4,57,533,605,0,-221,1
4,58,378,708,0,-229,1
4,59,51,379,0,-95,1
5,0,177,477,0,-136,0
5,1,222,260,0,-59,0
5,2,286,124,0,-70,0
5,3,127,736,0,-96,0
5,4,387,746,0,-176,0
5,5,292,682,0,-17,0
5,6,595,499,0,-106,0
5,7,529,201,0,-208,0
5,8,387,650,0,87,0
5,9,546,612,0,68,0
5,10,704,171,0,-71,0
5,11,691,746,0,-162,0
5,12,291,36,0,-18,0
5,13,468,283,0,47,0
5,14,40,496,0,26,0
5,15,1,589,0,-167,1
5,16,117,329,0,-123,1
5,17,507,286,0,-135,1
5,18,694,2,0,-134,1
5,19,399,579,0,-216,1
5,20,231,647,0,-151,1
5,21,18,180,0,22,1
5,22,324,637,0,-48,1
5,23,710,239,0,14,1
5,24,722,351,0,-48,1
5,25,55,32,0,-66,1
5,26,697,222,0,-145,1
5,27,643,65,0,-98,1
5,28,658,140,0,-57,1
5,29,132,18,0,-48,1
5,30,308,682,0,-174,1
5,31,11,324,0,49,1
5,32,448,37,0,-104,1
5,33,119,608,0,-110,1
5,34,661,466,0,-81,1
5,35,419,717,0,-15,1
5,36,104,287,0,-184,1
5,37,329,125,0,-204,1
5,38,667,136,0,-103,1
5,39,287,345,0,-51,1
5,40,513,620,0,-143,1
5,41,707,432,0,75,1
5,42,41,262,0,90,1
5,43,452,528,0,-118,1
5,44,66,638,0,-134,1
5,45,293,584,0,-150,1
5,46,314,29,0,-97,1
5,47,330,649,0,-227,1
5,48,6,382,0,-74,1
5,49,684,155,0,-182,1
5,50,497,252,0,-159,1
5,51,584,227,0,-164,1
5,52,454,53,0,68,1
5,53,139,677,0,-122,1
5,54,65,706,0,-256,1
5,55,72,457,0,16,1
5,56,286,593,0,44,1
5,57,531,607,0,-221,1
5,58,376,710,0,-229,1
5,59,54,380,0,-95,1
6,0,179,479,0,-136,0
6,1,225,258,0,-59,0
6,2,289,123,0,-69,0
6,3,130,736,0,-96,0
6,4,387,749,0,-176,0
6,5,293,679,0,-17,0
6,6,598,499,0,-106,0
6,7,528,204,0,-198,0
6,8,384,650,0,87,0
6,9,543,611,0,68,0
6,10,707,170,0,-65,0
6,11,692,749,0,-162,0
6,12,292,33,0,-18,0
6,13,465,280,0,47,0
6,14,39,493,0,26,0
6,15,1,592,0,-172,1
6,16,119,331,0,-126,1
6,17,509,288,0,-135,1
6,18,695,5,0,-156,1
6,19,397,582,0,-216,1
6,20,233,650,0,-151,1
6,21,16,177,0,22,1
6,22,326,635,0,-48,1
6,23,709,236,0,14,1
6,24,724,349,0,-48,1
6,25,58,31,0,-66,1
6,26,698,225,0,-155,1
6,27,646,65,0,-98,1
6,28,661,138,0,-57,1
6,29,134,16,0,-48,1
6,30,309,685,0,-174,1
6,31,9,322,0,49,1
6,32,451,37,0,-104,1
6,33,122,609,0,-110,1
